sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01660156,0.0,0.0,0.0
2,0.03338623,0.0,0.0,0.0
3,0.04992676,0.0,0.0,0.0
4,0.06652832,0.0,0.0,0.0
5,0.08325195,0.0,0.0,0.0
6,0.09985352,0.0,0.0,0.0
7,0.1166382,0.0,0.0,0.0
8,0.1331787,0.0,0.0,0.0
9,0.1497803,0.0,0.0,0.0
10,0.166626,0.0,0.0,0.0
11,0.1832275,0.0,0.0,0.0
12,0.1998901,0.0,0.0,0.0
13,0.2165527,0.0,0.0,0.0
14,0.2332153,0.0,0.0,0.0
15,0.2498169,0.0,0.0,0.0
16,0.2665405,0.0,0.0,0.0
17,0.2832031,0.0,0.0,0.0
18,0.2998047,0.0,0.0,0.0
19,0.3164673,0.0,0.0,0.0
20,0.3331909,0.0,0.0,0.0
21,0.3505249,0.0,0.0,0.0
22,0.366394,0.0,0.0,0.0
23,0.3831787,0.0,0.0,0.0
24,0.3998413,0.0,0.0,0.0
25,0.416626,0.0,0.0,0.0
26,0.4331665,0.0,0.0,0.0
27,0.4498901,0.0,0.0,0.0
28,0.4664917,0.0,0.0,0.0
29,0.4832153,0.0,0.0,0.0
30,0.4997559,0.0,0.0,0.0
31,0.5166016,0.0,0.0,0.0
32,0.5331421,0.0,0.0,0.0
33,0.5498047,0.0,0.0,0.0
34,0.5665283,0.0,0.0,0.0
35,0.5831299,0.0,0.0,0.0
36,0.5998535,0.0,0.0,0.0
37,0.6165161,0.0,0.0,0.0
38,0.6331177,0.0,0.0,0.0
39,0.6497803,0.0,0.0,0.0
40,0.666626,0.0,0.0,0.0
41,0.6831055,0.0,0.0,0.0
42,0.6998901,0.0,0.0,0.0
43,0.7165527,0.0,0.0,0.0
44,0.7333984,0.0,0.0,0.0
45,0.7498779,0.0,0.0,0.0
46,0.7665405,0.0,0.0,0.0
47,0.7831421,0.0,0.0,0.0
48,0.7998657,0.0,0.0,0.0
49,0.8165283,0.0,0.0,0.0
50,0.8331909,0.0,0.0,0.0
51,0.8498535,0.0,0.0,0.0
52,0.866394,0.0,0.0,0.0
53,0.883667,0.0,0.0,0.0
54,0.8998413,0.0,0.0,0.0
55,0.9164429,0.0,0.0,0.0
56,0.9331665,0.0,0.0,0.0
57,0.9498291,0.0,0.0,0.0
58,0.9664307,0.0,0.0,0.0
59,0.9831543,0.0,0.0,0.0
60,0.9997559,0.0,0.0,0.0
61,1.016479,0.0,0.0,0.0
62,1.033081,0.0,0.0,0.0
