sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01660156,0.0,0.0,0.0
2,0.03326416,0.0,0.0,0.0
3,0.04998779,0.0,0.0,0.0
4,0.06652832,0.0,0.0,0.0
5,0.08319092,0.0,0.0,0.0
6,0.09997559,0.0,0.0,0.0
7,0.1167603,0.0,0.0,0.0
8,0.1332397,0.0,0.0,0.0
9,0.1499023,0.0,0.0,0.0
10,0.1665649,0.0,0.0,0.0
11,0.1832886,0.0,0.0,0.0
12,0.1998901,0.0,0.0,0.0
13,0.2166748,0.0,0.0,0.0
14,0.2332764,0.0,0.0,0.0
15,0.25,0.0,0.0,0.0
16,0.2666016,0.0,0.0,0.0
17,0.2832642,0.0,0.0,0.0
18,0.3000488,0.0,0.0,0.0
19,0.3166504,0.0,0.0,0.0
20,0.333374,0.0,0.0,0.0
21,0.3499146,0.0,0.0,0.0
22,0.3665771,0.0,0.0,0.0
23,0.3832397,0.0,0.0,0.0
24,0.3999634,0.0,0.0,0.0
25,0.4165649,0.0,0.0,0.0
26,0.4332275,0.0,0.0,0.0
27,0.4503784,0.0,0.0,0.0
28,0.4666138,0.0,0.0,0.0
29,0.4832764,0.0,0.0,0.0
30,0.4998779,0.0,0.0,0.0
31,0.5166626,0.0,0.0,0.0
32,0.5332642,0.0,0.0,0.0
33,0.5499268,0.0,0.0,0.0
34,0.5665894,0.0,0.0,0.0
35,0.5831909,0.0,0.0,0.0
36,0.6002197,0.0,0.0,0.0
37,0.6165771,0.0,0.0,0.0
38,0.6331787,0.0,0.0,0.0
39,0.6499023,0.0,0.0,0.0
40,0.6665649,0.0,0.0,0.0
41,0.6831665,0.0,0.0,0.0
42,0.6997681,0.0,0.0,0.0
43,0.7167358,0.0,0.0,0.0
44,0.7332153,0.0,0.0,0.0
45,0.7498779,0.0,0.0,0.0
46,0.7664795,0.0,0.0,0.0
47,0.7832031,0.0,0.0,0.0
48,0.7998657,0.0,0.0,0.0
49,0.8164673,0.0,0.0,0.0
50,0.8336182,0.0,0.0,0.0
51,0.8498535,0.0,0.0,0.0
52,0.8665771,0.0,0.0,0.0
53,0.8831787,0.0,0.0,0.0
54,0.8998413,0.0,0.0,0.0
55,0.916626,0.0,0.0,0.0
56,0.9330444,0.0,0.0,0.0
57,0.9498291,0.0,0.0,0.0
58,0.9665527,0.0,0.0,0.0
59,0.9832153,0.0,0.0,0.0
60,1.000122,0.0,0.0,0.0
61,1.016479,0.0,0.0,0.0
62,1.033203,0.0,0.0,0.0
