sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01672363,0.0,0.0,0.0
2,0.03344727,0.0,0.0,0.0
3,0.0501709,0.0,0.0,0.0
4,0.06677246,0.0,0.0,0.0
5,0.08343506,0.0,0.0,0.0
6,0.1001587,0.0,0.0,0.0
7,0.1167603,0.0,0.0,0.0
8,0.1333008,0.0,0.0,0.0
9,0.1500854,0.0,0.0,0.0
10,0.166748,0.0,0.0,0.0
11,0.1833496,0.0,0.0,0.0
12,0.2000732,0.0,0.0,0.0
13,0.2167969,0.0,0.0,0.0
14,0.2333374,0.0,0.0,0.0
15,0.250061,0.0,0.0,0.0
16,0.2667847,0.0,0.0,0.0
17,0.2834473,0.0,0.0,0.0
18,0.3000488,0.0,0.0,0.0
19,0.3168335,0.0,0.0,0.0
20,0.333374,0.0,0.0,0.0
21,0.3502197,0.0,0.0,0.0
22,0.3668823,0.0,0.0,0.0
23,0.3833618,0.0,0.0,0.0
24,0.4001465,0.0,0.0,0.0
25,0.416748,0.0,0.0,0.0
26,0.43396,0.0,0.0,0.0
27,0.4500732,0.0,0.0,0.0
28,0.4669189,0.0,0.0,0.0
29,0.4835205,0.0,0.0,0.0
30,0.5,0.0,0.0,0.0
31,0.5166626,0.0,0.0,0.0
32,0.5334473,0.0,0.0,0.0
33,0.550293,0.0,0.0,0.0
34,0.5666504,0.0,0.0,0.0
35,0.583374,0.0,0.0,0.0
36,0.6000977,0.0,0.0,0.0
37,0.6166382,0.0,0.0,0.0
38,0.6335449,0.0,0.0,0.0
39,0.6501465,0.0,0.0,0.0
40,0.666626,0.0,0.0,0.0
41,0.6834106,0.0,0.0,0.0
42,0.7000732,0.0,0.0,0.0
43,0.7166138,0.0,0.0,0.0
44,0.7332764,0.0,0.0,0.0
45,0.7498779,0.0,0.0,0.0
46,0.7666016,0.0,0.0,0.0
47,0.7833252,0.0,0.0,0.0
48,0.7999878,0.0,0.0,0.0
49,0.8169556,0.0,0.0,0.0
50,0.833374,0.0,0.0,0.0
51,0.8500366,0.0,0.0,0.0
52,0.8666382,0.0,0.0,0.0
53,0.8833008,0.0,0.0,0.0
54,0.9000854,0.0,0.0,0.0
55,0.916687,0.0,0.0,0.0
56,0.9332886,0.0,0.0,0.0
57,0.9499512,0.0,0.0,0.0
58,0.9667969,0.0,0.0,0.0
59,0.9832764,0.0,0.0,0.0
60,1.0,0.0,0.0,0.0
61,1.016663,0.0,0.0,0.0
62,1.033264,0.0,0.0,0.0
63,1.05011,0.0,0.0,0.0
64,1.066589,0.0,0.0,0.0
65,1.083313,0.0,0.0,0.0
66,1.099915,0.0,0.0,0.0
67,1.116638,0.0,0.0,0.0
68,1.133484,0.0,0.0,0.0
69,1.149963,0.0,0.0,0.0
70,1.166565,0.0,0.0,0.0
71,1.183228,0.0,0.0,0.0
72,1.200439,0.0,0.0,0.0
73,1.216492,0.0,0.0,0.0
74,1.233154,0.0,0.0,0.0
75,1.249939,0.0,0.0,0.0
76,1.266602,0.0,0.0,0.0
77,1.283142,0.0,0.0,0.0
78,1.299927,0.0,0.0,0.0
79,1.316589,0.0,0.0,0.0
80,1.333252,0.0,0.0,0.0
81,1.349915,0.0,0.0,0.0
82,1.366638,0.0,0.0,0.0
83,1.383179,0.0,0.0,0.0
84,1.399963,0.0,0.0,0.0
85,1.416687,0.0,0.0,0.0
86,1.433228,0.0,0.0,0.0
87,1.450012,0.0,0.0,0.0
88,1.466492,0.0,0.0,0.0
89,1.483215,0.0,0.0,0.0
90,1.500183,0.0,0.0,0.0
91,1.516663,0.0,0.0,0.0
92,1.533264,0.0,0.0,0.0
93,1.549988,0.0,0.0,0.0
94,1.566589,0.0,0.0,0.0
95,1.583191,0.0,0.0,0.0
96,1.599915,0.0,0.0,0.0
97,1.616577,0.0,0.0,0.0
98,1.633301,0.0,0.0,0.0
99,1.649963,0.0,0.0,0.0
100,1.666504,0.0,0.0,0.0
101,1.683289,0.0,0.0,0.0
102,1.699951,0.0,0.0,0.0
103,1.716492,0.0,0.0,0.0
104,1.733582,0.0,0.0,0.0
105,1.749878,0.0,0.0,0.0
106,1.766479,0.0,0.0,0.0
107,1.783203,0.0,0.0,0.0
108,1.799866,0.0,0.0,0.0
109,1.816528,0.0,0.0,0.0
110,1.83313,0.0,0.0,0.0
111,1.849915,0.0,0.0,0.0
