sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01672363,0.0,0.0,0.0
2,0.0333252,0.0,0.0,0.0
3,0.04992676,0.0,0.0,0.0
4,0.06665039,0.0,0.0,0.0
5,0.08337402,0.0,0.0,0.0
6,0.09997559,0.0,0.0,0.0
7,0.1168213,0.0,0.0,0.0
8,0.1334229,0.0,0.0,0.0
9,0.1500244,0.0,0.0,0.0
10,0.166626,0.0,0.0,0.0
11,0.1832275,0.0,0.0,0.0
12,0.2000732,0.0,0.0,0.0
13,0.2165527,0.0,0.0,0.0
14,0.2332764,0.0,0.0,0.0
15,0.25,0.0,0.0,0.0
16,0.2666016,0.0,0.0,0.0
17,0.2835693,0.0,0.0,0.0
18,0.3000488,0.0,0.0,0.0
19,0.3165283,0.0,0.0,0.0
20,0.333252,0.0,0.0,0.0
21,0.3499756,0.0,0.0,0.0
22,0.3665771,0.0,0.0,0.0
23,0.3833008,0.0,0.0,0.0
24,0.4000244,0.0,0.0,0.0
25,0.416626,0.0,0.0,0.0
26,0.4334717,0.0,0.0,0.0
27,0.4499512,0.0,0.0,0.0
28,0.4665527,0.0,0.0,0.0
29,0.4832764,0.0,0.0,0.0
30,0.4998779,0.0,0.0,0.0
31,0.5167236,0.0,0.0,0.0
32,0.5332031,0.0,0.0,0.0
33,0.5499268,0.0,0.0,0.0
34,0.5665283,0.0,0.0,0.0
35,0.583252,0.0,0.0,0.0
36,0.5998535,0.0,0.0,0.0
37,0.6166992,0.0,0.0,0.0
38,0.6331787,0.0,0.0,0.0
39,0.6499023,0.0,0.0,0.0
40,0.666748,0.0,0.0,0.0
41,0.6832275,0.0,0.0,0.0
42,0.6999512,0.0,0.0,0.0
43,0.7165527,0.0,0.0,0.0
44,0.7331543,0.0,0.0,0.0
45,0.7498779,0.0,0.0,0.0
46,0.7666016,0.0,0.0,0.0
47,0.7832031,0.0,0.0,0.0
48,0.7999268,0.0,0.0,0.0
49,0.8168945,0.0,0.0,0.0
50,0.8331299,0.0,0.0,0.0
51,0.8499756,0.0,0.0,0.0
52,0.8665771,0.0,0.0,0.0
53,0.8831787,0.0,0.0,0.0
54,0.8999023,0.0,0.0,0.0
55,0.916626,0.0,0.0,0.0
56,0.9331055,0.0,0.0,0.0
57,0.9498291,0.0,0.0,0.0
58,0.9667969,0.0,0.0,0.0
59,0.9831543,0.0,0.0,0.0
60,0.9997559,0.0,0.0,0.0
61,1.016602,0.0,0.0,0.0
62,1.033325,0.0,0.0,0.0
63,1.049927,0.0,0.0,0.0
64,1.066528,0.0,0.0,0.0
65,1.08313,0.0,0.0,0.0
66,1.099854,0.0,0.0,0.0
67,1.116699,0.0,0.0,0.0
68,1.133179,0.0,0.0,0.0
69,1.149902,0.0,0.0,0.0
70,1.166748,0.0,0.0,0.0
71,1.183228,0.0,0.0,0.0
72,1.199829,0.0,0.0,0.0
73,1.216431,0.0,0.0,0.0
74,1.233154,0.0,0.0,0.0
75,1.249878,0.0,0.0,0.0
76,1.266602,0.0,0.0,0.0
77,1.283081,0.0,0.0,0.0
78,1.299805,0.0,0.0,0.0
79,1.316528,0.0,0.0,0.0
80,1.33313,0.0,0.0,0.0
81,1.349854,0.0,0.0,0.0
82,1.366699,0.0,0.0,0.0
83,1.383057,0.0,0.0,0.0
84,1.39978,0.0,0.0,0.0
85,1.416504,0.0,0.0,0.0
86,1.433105,0.0,0.0,0.0
87,1.449829,0.0,0.0,0.0
88,1.466553,0.0,0.0,0.0
89,1.483154,0.0,0.0,0.0
90,1.5,0.0,0.0,0.0
91,1.516479,0.0,0.0,0.0
92,1.533081,0.0,0.0,0.0
93,1.549805,0.0,0.0,0.0
94,1.566406,0.0,0.0,0.0
95,1.583008,0.0,0.0,0.0
96,1.599731,0.0,0.0,0.0
97,1.616455,0.0,0.0,0.0
98,1.633057,0.0,0.0,0.0
99,1.650024,0.0,0.0,0.0
100,1.666382,0.0,0.0,0.0
101,1.683105,0.0,0.0,0.0
102,1.699707,0.0,0.0,0.0
103,1.716431,0.0,0.0,0.0
104,1.733154,0.0,0.0,0.0
105,1.749756,0.0,0.0,0.0
106,1.766479,0.0,0.0,0.0
107,1.783081,0.0,0.0,0.0
108,1.799805,0.0,0.0,0.0
109,1.816406,0.0,0.0,0.0
110,1.83313,0.0,0.0,0.0
111,1.849731,0.0,0.0,0.0
