sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01654053,0.0,0.0,0.0
2,0.03326416,0.0,0.0,0.0
3,0.04995728,0.0,0.0,0.0
4,0.06661987,0.0,0.0,0.0
5,0.08331299,0.0,0.0,0.0
6,0.09997559,0.0,0.0,0.0
7,0.1166077,0.0,0.0,0.0
8,0.1332092,0.0,0.0,0.0
9,0.1500244,0.0,0.0,0.0
10,0.1665955,0.0,0.0,0.0
11,0.1835632,0.0,0.0,0.0
12,0.1999512,0.0,0.0,0.0
13,0.2166443,0.0,0.0,0.0
14,0.2331848,0.0,0.0,0.0
15,0.2498474,0.0,0.0,0.0
16,0.2666016,0.0,0.0,0.0
17,0.2832031,0.0,0.0,0.0
18,0.2998962,0.0,0.0,0.0
19,0.3165894,0.0,0.0,0.0
20,0.3331604,0.0,0.0,0.0
21,0.3499146,0.0,0.0,0.0
22,0.3665771,0.0,0.0,0.0
23,0.3831787,0.0,0.0,0.0
24,0.3999329,0.0,0.0,0.0
25,0.416626,0.0,0.0,0.0
26,0.4332581,0.0,0.0,0.0
27,0.4499817,0.0,0.0,0.0
28,0.4665222,0.0,0.0,0.0
29,0.4832458,0.0,0.0,0.0
30,0.4998169,0.0,0.0,0.0
31,0.516571,0.0,0.0,0.0
32,0.5332031,0.0,0.0,0.0
33,0.5498352,0.0,0.0,0.0
34,0.5669556,0.0,0.0,0.0
35,0.5832825,0.0,0.0,0.0
36,0.599823,0.0,0.0,0.0
37,0.6166382,0.0,0.0,0.0
38,0.6331482,0.0,0.0,0.0
39,0.6498108,0.0,0.0,0.0
40,0.6665955,0.0,0.0,0.0
41,0.683197,0.0,0.0,0.0
42,0.6998291,0.0,0.0,0.0
43,0.7167969,0.0,0.0,0.0
44,0.7330933,0.0,0.0,0.0
45,0.7499695,0.0,0.0,0.0
46,0.766571,0.0,0.0,0.0
47,0.7831421,0.0,0.0,0.0
48,0.7999268,0.0,0.0,0.0
49,0.8166199,0.0,0.0,0.0
50,0.8330994,0.0,0.0,0.0
51,0.8498535,0.0,0.0,0.0
52,0.8666687,0.0,0.0,0.0
53,0.8831177,0.0,0.0,0.0
54,0.8998413,0.0,0.0,0.0
55,0.9166565,0.0,0.0,0.0
56,0.9331665,0.0,0.0,0.0
57,0.9500122,0.0,0.0,0.0
58,0.9667053,0.0,0.0,0.0
59,0.9831238,0.0,0.0,0.0
60,0.9998169,0.0,0.0,0.0
61,1.016571,0.0,0.0,0.0
62,1.033173,0.0,0.0,0.0
63,1.049774,0.0,0.0,0.0
64,1.066498,0.0,0.0,0.0
65,1.08316,0.0,0.0,0.0
66,1.099884,0.0,0.0,0.0
67,1.116455,0.0,0.0,0.0
68,1.133118,0.0,0.0,0.0
69,1.149841,0.0,0.0,0.0
70,1.166565,0.0,0.0,0.0
71,1.183105,0.0,0.0,0.0
72,1.199829,0.0,0.0,0.0
73,1.216522,0.0,0.0,0.0
74,1.233215,0.0,0.0,0.0
75,1.250885,0.0,0.0,0.0
76,1.266449,0.0,0.0,0.0
77,1.283142,0.0,0.0,0.0
78,1.299866,0.0,0.0,0.0
79,1.316528,0.0,0.0,0.0
80,1.333221,0.0,0.0,0.0
81,1.349792,0.0,0.0,0.0
82,1.366394,0.0,0.0,0.0
83,1.383118,0.0,0.0,0.0
84,1.399719,0.0,0.0,0.0
85,1.416412,0.0,0.0,0.0
86,1.433105,0.0,0.0,0.0
87,1.449677,0.0,0.0,0.0
88,1.46637,0.0,0.0,0.0
89,1.483154,0.0,0.0,0.0
90,1.499725,0.0,0.0,0.0
91,1.516418,0.0,0.0,0.0
92,1.533234,0.0,0.0,0.0
93,1.549713,0.0,0.0,0.0
94,1.566528,0.0,0.0,0.0
95,1.583252,0.0,0.0,0.0
96,1.59967,0.0,0.0,0.0
97,1.616455,0.0,0.0,0.0
98,1.633514,0.0,0.0,0.0
99,1.64975,0.0,0.0,0.0
100,1.666382,0.0,0.0,0.0
101,1.683136,0.0,0.0,0.0
102,1.699646,0.0,0.0,0.0
103,1.716309,0.0,0.0,0.0
104,1.733063,0.0,0.0,0.0
105,1.749664,0.0,0.0,0.0
106,1.766357,0.0,0.0,0.0
107,1.783112,0.0,0.0,0.0
108,1.799622,0.0,0.0,0.0
109,1.816437,0.0,0.0,0.0
110,1.833008,0.0,0.0,0.0
111,1.849701,0.0,0.0,0.0
112,1.866364,0.0,0.0,0.0
113,1.882996,0.0,0.0,0.0
114,1.899628,0.0,0.0,0.0
115,1.91629,0.0,0.0,0.0
116,1.933014,0.0,0.0,0.0
117,1.949677,0.0,0.0,0.0
118,1.966339,0.0,0.0,0.0
119,1.983063,0.0,0.0,0.0
120,1.999725,0.0,0.0,0.0
121,2.016602,0.0,0.0,0.0
122,2.032959,0.0,0.0,0.0
123,2.049622,0.0,0.0,0.0
124,2.066345,0.0,0.0,0.0
125,2.083038,0.0,0.0,0.0
126,2.099762,0.0,0.0,0.0
127,2.116211,0.0,0.0,0.0
128,2.132965,0.0,0.0,0.0
129,2.149628,0.0,0.0,0.0
130,2.16629,0.0,0.0,0.0
131,2.183044,0.0,0.0,0.0
132,2.199677,0.0,0.0,0.0
133,2.216339,0.0,0.0,0.0
134,2.23291,0.0,0.0,0.0
135,2.249573,0.0,0.0,0.0
136,2.266388,0.0,0.0,0.0
137,2.28302,0.0,0.0,0.0
138,2.299713,0.0,0.0,0.0
139,2.316284,0.0,0.0,0.0
140,2.332947,0.0,0.0,0.0
141,2.349609,0.0,0.0,0.0
142,2.366364,0.0,0.0,0.0
143,2.382935,0.0,0.0,0.0
144,2.399841,0.0,0.0,0.0
145,2.416229,0.0,0.0,0.0
146,2.433014,0.0,0.0,0.0
147,2.449829,0.0,0.0,0.0
148,2.466278,0.0,0.0,0.0
149,2.483002,0.0,0.0,0.0
150,2.499664,0.0,0.0,0.0
151,2.516541,0.0,0.0,0.0
152,2.532959,0.0,0.0,0.0
153,2.549652,0.0,0.0,0.0
154,2.566315,0.0,0.0,0.0
155,2.583008,0.0,0.0,0.0
156,2.599609,0.0,0.0,0.0
157,2.616272,0.0,0.0,0.0
158,2.632935,0.0,0.0,0.0
159,2.649628,0.0,0.0,0.0
160,2.66629,0.0,0.0,0.0
161,2.682983,0.0,0.0,0.0
162,2.700073,0.0,0.0,0.0
163,2.716339,0.0,0.0,0.0
164,2.733032,0.0,0.0,0.0
165,2.750122,0.0,0.0,0.0
166,2.766296,0.0,0.0,0.0
167,2.782928,0.0,0.0,0.0
168,2.799622,0.0,0.0,0.0
169,2.816284,0.0,0.0,0.0
170,2.832947,0.0,0.0,0.0
171,2.84964,0.0,0.0,0.0
172,2.86618,0.0,0.0,0.0
173,2.882935,0.0,0.0,0.0
174,2.899597,0.0,0.0,0.0
175,2.91626,0.0,0.0,0.0
176,2.932831,0.0,0.0,0.0
177,2.949493,0.0,0.0,0.0
178,2.966278,0.0,0.0,0.0
179,2.982849,0.0,0.0,0.0
180,2.999573,0.0,0.0,0.0
181,3.016357,0.0,0.0,0.0
182,3.032959,0.0,0.0,0.0
183,3.049591,0.0,0.0,0.0
184,3.066223,0.0,0.0,0.0
185,3.082916,0.0,0.0,0.0
186,3.099548,0.0,0.0,0.0
187,3.116211,0.0,0.0,0.0
188,3.132843,0.0,0.0,0.0
189,3.149597,0.0,0.0,0.0
190,3.166534,0.0,0.0,0.0
191,3.182892,-0.06018246,35.11058,73.17924
192,3.199524,-6.098657,34.77558,86.28111
193,3.216156,-6.098657,34.77558,86.28111
194,3.232788,-0.1704511,43.55771,103.3711
195,3.249542,-0.1287029,28.24985,78.2469
196,3.266205,-0.112219,19.0575,68.22665
197,3.282776,-0.0735486,5.411492,44.71591
198,3.29953,-0.05369741,0.4700199,32.64683
199,3.316132,-0.05369741,0.4700199,32.64683
200,3.332794,-0.05452096,3.159243,33.14753
201,3.349579,-0.07375865,1.835533,44.84362
202,3.366241,-0.07475284,3.228067,45.44806
203,3.382935,-0.07061714,6.784788,42.93365
204,3.399506,-0.08296926,-6.712173,50.44346
205,3.41626,-0.08296926,-6.712173,50.44346
206,3.4328,-0.1387541,6.951818,62.02755
207,3.449493,-0.1290637,9.880184,62.75004
208,3.466187,-0.1812111,9.451955,88.13768
209,3.482819,-0.1988006,15.59893,96.69305
210,3.499512,1.343231,4.818104,96.50402
211,3.516113,1.343231,4.818104,96.50402
212,3.532806,-0.1708499,-14.38924,103.938
213,3.549561,-0.1538469,-11.76254,93.53581
214,3.566162,-0.1407985,-1.258891,85.60235
215,3.582825,-0.1468206,4.784885,89.26368
216,3.599518,-0.1384894,5.36727,84.19849
217,3.616608,-0.1384894,5.36727,84.19849
218,3.632874,-0.1338277,12.64052,81.36427
219,3.649414,-0.1576602,4.577018,95.8539
220,3.666168,-0.1834126,16.45875,111.5107
221,3.68338,-0.172937,7.729604,105.1419
222,3.699524,-0.1736369,8.888367,105.5674
223,3.716187,-0.1736369,8.888367,105.5674
224,3.732819,-1.242115,7.761643,133.9971
225,3.749481,-0.2198523,18.51764,104.8384
226,3.766113,-0.2436766,27.8933,118.4864
227,3.782806,-0.2699953,35.65695,131.3206
228,3.799469,-0.2253562,32.59256,109.6092
229,3.816101,-0.2253562,32.59256,109.6092
230,3.832855,-0.2664517,51.61252,129.5973
231,3.849426,-0.2795256,59.03141,135.9562
232,3.866058,-0.315797,61.28388,153.5979
233,3.882813,-0.3468446,73.72942,168.699
234,3.899536,-0.3813205,94.49644,185.4674
235,3.916107,-0.3813205,94.49644,185.4674
236,3.932831,-0.2995201,99.89462,145.6812
237,3.949493,-0.6495723,89.32272,124.588
238,3.966125,-2.919084,84.01324,119.6835
239,3.98291,-2.927464,71.23933,112.8211
240,3.999542,-0.4863368,63.55316,114.6192
241,4.016144,-0.4863368,63.55316,114.6192
242,4.032776,-0.3267137,37.85914,79.45341
243,4.049561,-0.3254559,41.78101,79.1476
244,4.066132,-0.3141232,42.41717,76.39159
245,4.082947,-0.373875,54.23546,90.92263
246,4.099487,4.435041,68.28928,103.4689
247,4.116119,4.435041,68.28928,103.4689
248,4.132935,11.84373,83.56361,89.67503
249,4.149414,0.1727496,62.34528,76.38165
250,4.166107,-0.1336644,54.44995,82.06667
251,4.18277,-0.1330979,44.47449,80.92411
252,4.199432,-0.1371811,45.89539,83.4031
253,4.216431,-0.1371811,45.89539,83.4031
254,4.232758,-0.1253606,34.61092,76.21648
255,4.24942,-0.1290444,47.91649,78.45615
256,4.266083,-0.1380721,44.09486,83.94474
257,4.282837,-0.1194714,27.55998,72.63595
258,4.299561,-2.769069,28.75148,78.84695
259,4.31604,-2.769069,28.75148,78.84695
260,4.332764,-0.1598689,14.33037,63.35244
261,4.349335,-0.2131075,14.04589,86.36994
262,4.366913,-0.2346426,10.24351,95.1048
263,4.38266,11.63666,4.587629,90.01384
264,4.399384,3.943477,1.44732,81.4586
265,4.416382,3.943477,1.44732,81.4586
266,4.432739,6.570828,1.116778,85.51164
267,4.449371,17.06823,-5.592844,95.88403
268,4.466461,5.929854,6.743809,101.4586
269,4.482727,17.52174,20.4448,116.0665
270,4.499542,6.743823,33.69219,103.1823
271,4.516388,6.743823,33.69219,103.1823
272,4.532684,0.6680776,48.82872,94.968
273,4.5495,0.5812381,50.66004,100.7883
274,4.56601,0.5242063,44.01483,91.05679
275,4.582672,0.4436067,31.64416,77.05721
276,4.599457,0.4524004,38.72886,78.58475
277,4.615906,0.4524004,38.72886,78.58475
278,4.632599,0.3485028,25.96614,60.53709
279,4.649475,0.4046062,34.49293,70.28259
280,4.666016,0.380387,36.21154,66.07556
281,4.682831,0.3207935,31.22786,55.72381
282,4.699524,0.2848878,30.98209,49.48677
283,4.716064,0.2848878,30.98209,49.48677
284,4.732697,0.2595752,33.19824,45.08982
285,4.74942,0.2143867,41.73368,37.24029
286,4.766022,0.203756,40.28583,35.39368
287,4.782715,0.2006373,45.18561,34.85194
288,4.799316,17.41971,44.35345,33.54594
289,4.816071,17.41971,44.35345,33.54594
290,4.832672,0.1472799,41.22625,23.37471
291,4.849365,0.1783658,39.70864,28.91543
292,4.865936,1.376715,41.1155,22.3636
293,4.88269,11.91893,41.12866,28.91731
294,4.899292,12.1478,43.3639,29.57939
295,4.916016,12.1478,43.3639,29.57939
296,4.9328,11.76362,42.64345,21.2802
297,4.949371,0.2641945,34.46142,20.41523
298,4.966034,1.149254,42.19656,23.3366
299,4.982727,1.175843,45.26453,28.98689
300,4.999329,2.816384,55.20531,35.69344
301,5.016174,2.816384,55.20531,35.69344
302,5.032623,6.046495,78.39381,39.43562
303,5.049194,21.70977,71.22312,40.54454
304,5.065918,21.16343,67.56882,38.66293
305,5.082581,7.086965,69.77374,37.96654
306,5.099274,30.8921,66.64575,37.47573
307,5.116028,30.8921,66.64575,37.47573
308,5.132721,30.7529,60.20908,32.22722
309,5.149231,9.961324,44.72087,23.76739
310,5.165985,14.72648,29.93059,15.53578
311,5.182648,0.4348082,15.09501,7.91325
312,5.19928,0.09772731,9.141714,4.767219
313,5.215912,0.09772731,9.141714,4.767219
314,5.232635,0.2512421,24.31745,12.46768
315,5.249359,14.05311,32.55828,16.2268
316,5.266113,0.5180335,31.1978,15.62364
317,5.282593,0.3500048,34.34916,16.97927
318,5.299316,0.2830158,28.16002,13.7632
319,5.315918,0.2830158,28.16002,13.7632
320,5.332581,0.4196541,21.1616,20.40837
321,5.349426,0.3458079,36.19987,17.16043
322,5.365875,0.4270653,45.64734,21.19276
323,5.382568,0.3285089,35.64513,16.30198
324,5.399261,0.1169361,11.84823,5.802858
325,5.415863,0.1169361,11.84823,5.802858
326,5.432617,-3.615593,-23.22071,-5.204451
327,5.44928,-18.37615,-20.38139,1.610078
328,5.465942,-4.897738,-14.73508,5.004781
329,5.482605,0.1655002,-6.95796,10.1249
330,5.499847,0.2439309,-6.160177,13.19095
331,5.5159,0.2439309,-6.160177,13.19095
332,5.532776,0.190673,-13.85828,10.30327
333,5.549225,0.1571147,-20.43978,8.489902
334,5.565918,-17.33947,-12.50556,4.784363
335,5.582581,-0.05343381,-10.12185,2.853466
336,5.599182,-1.285687,-10.80431,3.726032
337,5.615997,-1.285687,-10.80431,3.726032
338,5.632538,0.09715553,-15.85883,5.497993
339,5.64917,0.09867921,-15.71737,5.580349
340,5.665833,1.39021,-10.67918,3.625503
341,5.682587,-0.007888708,-16.41684,-0.8772675
342,5.699188,0.5324387,-26.33208,-10.90798
343,5.715942,0.5324387,-26.33208,-10.90798
344,5.732574,-1.122587,-62.5864,-24.01456
345,5.749207,-17.66562,-50.01757,-16.70187
346,5.76593,-0.3821684,-35.21248,-13.78824
347,5.782532,-0.205345,-27.31561,-11.83862
348,5.799164,-0.1596698,-21.91504,-9.244172
349,5.815826,-0.1596698,-21.91504,-9.244172
350,5.832611,-0.4876451,-56.07482,-28.23316
351,5.849121,-0.4652795,-62.52497,-26.93826
352,5.865845,-0.3853802,-48.46505,-22.31233
353,5.882904,-0.2171539,-36.15016,-12.57254
354,5.899231,-0.06010423,-28.96751,-3.479851
355,5.915802,-0.06010423,-28.96751,-3.479851
356,5.932556,-0.1125871,-16.2622,-6.518451
357,5.949188,-0.08803964,-31.93299,-5.097226
358,5.965759,-0.07584898,-21.02118,-4.391424
359,5.982452,-0.837322,-20.92587,-5.205492
360,5.999115,0.04181243,-9.344995,2.91995
361,6.015808,0.04181243,-9.344995,2.91995
362,6.032806,0.02980855,-6.592174,2.121077
363,6.049194,-0.03181608,-19.14243,-1.982628
364,6.065765,-1.405908,-20.77475,-4.390254
365,6.08252,-1.454762,-33.86895,-5.021757
366,6.099152,-6.974429,-27.52529,-4.039176
367,6.115814,-6.974429,-27.52529,-4.039176
368,6.132507,-0.009639882,-0.4490654,0.1150917
369,6.149109,0.0003634495,-0.09473411,0.0295186
370,6.165833,0.03371979,4.289504,2.411735
371,6.182465,1.99935,20.43456,11.39464
372,6.199219,6.707067,23.70954,14.58815
373,6.21579,6.707067,23.70954,14.58815
374,6.232483,16.98023,21.7781,17.33168
375,6.249176,0.3020167,17.61141,15.03215
376,6.2659,2.124409,24.59377,14.27227
377,6.28241,3.642953,2.741331,7.796846
378,6.299133,15.18244,-1.621584,9.894678
379,6.315796,15.18244,-1.621584,9.894678
380,6.332489,3.573004,-16.14583,4.894636
381,6.34906,0.1144802,-17.47255,5.285089
382,6.365784,-0.01955935,-27.60165,-1.111293
383,6.382446,0.001568316,-16.74426,0.08866583
384,6.399109,-0.02236881,-11.90008,-1.264961
385,6.41629,-0.02236881,-11.90008,-1.264961
386,6.432404,-16.85548,-35.00013,-8.292521
387,6.449127,-0.3973536,-32.34678,-11.96489
388,6.465729,-12.84379,-44.45408,-13.16639
389,6.482483,-0.3477748,-49.52596,-14.42239
390,6.499023,-0.7611901,-60.0886,-17.15997
