sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01678467,0.0,0.0,0.0
2,0.03344727,0.0,0.0,0.0
3,0.05010986,0.0,0.0,0.0
4,0.0668335,0.0,0.0,0.0
5,0.08337402,0.0,0.0,0.0
6,0.100647,0.0,0.0,0.0
7,0.1167603,0.0,0.0,0.0
8,0.1333618,0.0,0.0,0.0
9,0.1500854,0.0,0.0,0.0
10,0.166626,0.0,0.0,0.0
11,0.1832886,0.0,0.0,0.0
12,0.2001343,0.0,0.0,0.0
13,0.2167358,0.0,0.0,0.0
14,0.2333374,0.0,0.0,0.0
15,0.2505493,0.0,0.0,0.0
16,0.2667236,0.0,0.0,0.0
17,0.2835083,0.0,0.0,0.0
18,0.3001099,0.0,0.0,0.0
19,0.3167725,0.0,0.0,0.0
20,0.333374,0.0,0.0,0.0
21,0.3500977,0.0,0.0,0.0
22,0.3666992,0.0,0.0,0.0
23,0.3833008,0.0,0.0,0.0
24,0.4001465,0.0,0.0,0.0
25,0.416687,0.0,0.0,0.0
26,0.4333496,0.0,0.0,0.0
27,0.4500122,0.0,0.0,0.0
28,0.4667969,0.0,0.0,0.0
29,0.4837646,0.0,0.0,0.0
30,0.5001221,0.0,0.0,0.0
31,0.5166626,0.0,0.0,0.0
32,0.5334473,0.0,0.0,0.0
33,0.5500488,0.0,0.0,0.0
34,0.5666504,0.0,0.0,0.0
35,0.583374,0.0,0.0,0.0
36,0.6000366,0.0,0.0,0.0
37,0.6166382,0.0,0.0,0.0
38,0.6340332,0.0,0.0,0.0
39,0.6499634,0.0,0.0,0.0
40,0.666626,0.0,0.0,0.0
41,0.6835327,0.0,0.0,0.0
42,0.6999512,0.0,0.0,0.0
43,0.7166138,0.0,0.0,0.0
44,0.7333374,0.0,0.0,0.0
45,0.75,0.0,0.0,0.0
46,0.7666016,0.0,0.0,0.0
47,0.7835083,0.0,0.0,0.0
48,0.7999878,0.0,0.0,0.0
49,0.8166504,0.0,0.0,0.0
50,0.833374,0.0,0.0,0.0
51,0.8500366,0.0,0.0,0.0
52,0.8666382,0.0,0.0,0.0
53,0.8833618,0.0,0.0,0.0
54,0.8999634,0.0,0.0,0.0
55,0.916687,0.0,0.0,0.0
56,0.9333496,0.0,0.0,0.0
57,0.9499512,0.0,0.0,0.0
58,0.9666138,0.0,0.0,0.0
59,0.9834595,0.0,0.0,0.0
60,1.000183,0.0,0.0,0.0
61,1.016602,0.0,0.0,0.0
62,1.033447,0.0,0.0,0.0
63,1.049988,0.0,0.0,0.0
64,1.066711,0.0,0.0,0.0
65,1.083374,0.0,0.0,0.0
66,1.099854,0.0,0.0,0.0
67,1.116638,0.0,0.0,0.0
68,1.13324,0.0,0.0,0.0
69,1.149963,0.0,0.0,0.0
70,1.167114,0.0,0.0,0.0
71,1.183472,0.0,0.0,0.0
72,1.199951,0.0,0.0,0.0
73,1.216614,0.0,0.0,0.0
74,1.233337,0.0,0.0,0.0
75,1.250122,0.0,0.0,0.0
76,1.266602,0.0,0.0,0.0
77,1.283264,0.0,0.0,0.0
78,1.300354,0.0,0.0,0.0
79,1.316895,0.0,0.0,0.0
80,1.333252,0.0,0.0,0.0
81,1.350037,0.0,0.0,0.0
82,1.366516,0.0,0.0,0.0
83,1.383301,0.0,0.0,0.0
84,1.399902,0.0,0.0,0.0
85,1.416626,0.0,0.0,0.0
86,1.433289,0.0,0.0,0.0
87,1.449829,0.0,0.0,0.0
88,1.466553,0.0,0.0,0.0
89,1.483215,0.0,0.0,0.0
90,1.499878,0.0,0.0,0.0
91,1.516663,0.0,0.0,0.0
92,1.533264,0.0,0.0,0.0
93,1.55011,0.0,0.0,0.0
94,1.566467,0.0,0.0,0.0
95,1.58313,0.0,0.0,0.0
96,1.599915,0.0,0.0,0.0
97,1.616577,0.0,0.0,0.0
98,1.633179,0.0,0.0,0.0
99,1.649902,0.0,0.0,0.0
100,1.666565,0.0,0.0,0.0
101,1.683228,0.0,0.0,0.0
102,1.700256,0.0,0.0,0.0
103,1.716736,0.0,0.0,0.0
104,1.733215,0.0,0.0,0.0
105,1.749878,0.0,0.0,0.0
106,1.766602,0.0,0.0,0.0
107,1.783325,0.0,0.0,0.0
108,1.799927,0.0,0.0,0.0
109,1.816528,0.0,0.0,0.0
110,1.833191,0.0,0.0,0.0
111,1.849854,0.0,0.0,0.0
112,1.866516,0.0,0.0,0.0
113,1.883362,0.0,0.0,0.0
114,1.899902,0.0,0.0,0.0
115,1.916565,0.2553043,75.66884,206.9592
116,1.933228,17.45626,133.0528,240.1872
117,1.949829,17.45626,133.0528,240.1872
