sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01655579,0.0,0.0,0.0
2,0.03321075,0.0,0.0,0.0
3,0.04986572,0.0,0.0,0.0
4,0.06633759,0.0,0.0,0.0
5,0.08318329,0.0,0.0,0.0
6,0.09994507,0.0,0.0,0.0
7,0.1165314,0.0,0.0,0.0
8,0.132988,0.0,0.0,0.0
9,0.1499405,0.0,0.0,0.0
10,0.1665878,0.0,0.0,0.0
11,0.183403,0.0,0.0,0.0
12,0.1999283,0.0,0.0,0.0
13,0.2166977,0.0,0.0,0.0
14,0.2334213,0.0,0.0,0.0
15,0.2499466,0.0,0.0,0.0
16,0.266449,0.0,0.0,0.0
17,0.283165,0.0,0.0,0.0
18,0.2998123,0.0,0.0,0.0
19,0.3163605,0.0,0.0,0.0
20,0.3332596,0.0,0.0,0.0
21,0.3498764,0.0,0.0,0.0
22,0.3664169,0.0,0.0,0.0
23,0.38311,0.0,0.0,0.0
24,0.3999329,0.0,0.0,0.0
25,0.4165344,0.0,0.0,0.0
26,0.4333649,0.0,0.0,0.0
27,0.4498901,0.0,0.0,0.0
28,0.4669495,0.0,0.0,0.0
29,0.4830704,0.0,0.0,0.0
30,0.4999084,0.0,0.0,0.0
31,0.516304,0.0,0.0,0.0
32,0.5331345,0.0,0.0,0.0
33,0.5498047,0.0,0.0,0.0
34,0.5665512,0.0,0.0,0.0
35,0.583107,0.0,0.0,0.0
36,0.5999374,0.0,0.0,0.0
37,0.6164398,0.0,0.0,0.0
38,0.6331482,0.0,0.0,0.0
39,0.6497955,0.0,0.0,0.0
40,0.6663284,0.0,0.0,0.0
41,0.6831131,0.0,0.0,0.0
42,0.7002182,0.0,0.0,0.0
43,0.7163925,0.0,0.0,0.0
44,0.7334442,0.0,0.0,0.0
45,0.7501373,0.0,0.0,0.0
46,0.7665634,0.0,0.0,0.0
47,0.7829895,0.0,0.0,0.0
48,0.7995605,0.0,0.0,0.0
49,0.8164063,0.0,0.0,0.0
50,0.8328857,0.0,0.0,0.0
51,0.8498764,0.0,0.0,0.0
52,0.8663635,-0.1168466,126.6694,70.54169
53,0.8828354,0.6108368,155.1497,137.6796
54,0.8999634,0.003784167,151.4444,138.6473
55,0.91642,1.705448e-05,182.6254,150.5303
56,0.9329987,1.99655e-07,196.07,137.0664
57,0.9495468,1.99655e-07,196.07,137.0664
58,0.966217,-10.40581,238.1374,115.0922
59,0.9829712,-0.6604683,233.5165,141.101
60,0.9996948,-0.3288351,245.0335,113.8469
61,1.016502,8.761032,247.6124,101.9047
62,1.033188,4.677497,257.1785,133.0375
63,1.049858,4.677497,257.1785,133.0375
64,1.066284,0.0006285544,290.4321,173.3609
65,1.083229,-2.287344,289.7749,181.1819
66,1.09977,-7.448941,252.1438,175.6105
67,1.116219,-18.23445,256.9178,181.9852
68,1.133041,-28.29223,239.9195,178.3298
69,1.14978,-28.29223,239.9195,178.3298
70,1.166374,-64.96609,186.0907,135.2905
71,1.183075,-99.99786,164.8264,94.25968
72,1.199661,-130.3996,134.2182,71.25877
73,1.216408,-152.8534,101.4684,50.3013
74,1.232834,-144.7588,49.11956,17.26187
75,1.249687,-144.7588,49.11956,17.26187
76,1.266258,-165.5261,-20.17566,-15.34471
77,1.283066,-182.8576,-60.62877,-33.99924
78,1.299637,-208.3566,-105.6526,-28.26392
79,1.316162,-211.5743,-135.6376,-39.06556
80,1.332985,-198.0604,-178.4981,-36.78834
81,1.34967,-198.0604,-178.4981,-36.78834
82,1.366058,-114.5041,-203.0857,-30.31322
83,1.383072,-95.1591,-249.8774,-24.2947
84,1.399689,-61.85769,-242.5359,-15.56088
85,1.416092,-47.35093,-230.2772,-13.5105
86,1.433144,-46.40689,-265.5733,-19.19797
87,1.449638,-46.40689,-265.5733,-19.19797
88,1.466286,-32.11364,-247.621,-18.63982
89,1.483047,-39.3888,-236.8694,-26.67108
90,1.499626,-35.08987,-248.5209,-32.62454
91,1.516441,-37.73827,-216.3504,-49.60079
92,1.53286,-47.58474,-188.7955,-47.6064
93,1.549553,-47.58474,-188.7955,-47.6064
94,1.566269,-49.97622,-144.0798,-30.2168
95,1.582924,-62.49964,-115.1743,-39.98753
96,1.599487,-56.44666,-70.46027,-33.78996
97,1.616066,-53.29955,-53.43341,-24.98368
98,1.633049,-50.06007,-37.67755,-17.2575
99,1.649818,-50.06007,-37.67755,-17.2575
100,1.666199,-24.84308,-47.03714,8.887712
101,1.683014,-7.777498,-58.02476,16.8333
102,1.699631,-5.539783,-67.83649,13.11972
103,1.716202,-6.577477,-83.52975,15.58868
