sample,t,x,y,z, HasCollision
0,0.0,0.0,-65.51071,-88.1142,False
1,0.01625061,0.0,-65.51071,-88.1142,False
2,0.03326416,0.0,-65.51071,-88.1142,False
3,0.04945374,0.0,-65.51071,-88.1142,False
4,0.06626892,0.0,-65.51071,-88.1142,False
5,0.08300781,0.0,-65.51071,-88.1142,False
6,0.09985352,0.0,-65.51071,-88.1142,False
7,0.1161499,0.0,-65.51071,-88.1142,False
8,0.1331635,0.0,-65.51071,-88.1142,False
9,0.1496582,0.0,-65.51071,-88.1142,False
10,0.1663666,0.0,-65.51071,-88.1142,False
11,0.1829224,0.0,-65.51071,-88.1142,False
12,0.1998138,0.0,-65.51071,-88.1142,False
13,0.2161865,0.0,-65.51071,-88.1142,False
14,0.2329102,0.0,-65.51071,-88.1142,False
15,0.2496796,0.0,-65.51071,-88.1142,False
16,0.2666321,0.0,-65.51071,-88.1142,False
17,0.2830963,0.0,-65.51071,-88.1142,False
18,0.299942,0.0,-65.51071,-88.1142,False
19,0.3167114,0.0,-65.51071,-88.1142,False
20,0.3331604,0.0,-65.51071,-88.1142,False
21,0.3497162,0.0,-65.51071,-88.1142,False
22,0.3664551,0.0,-65.51071,-88.1142,False
23,0.3828583,0.0,-65.51071,-88.1142,False
24,0.3996124,0.0,-65.51071,-88.1142,False
25,0.4165955,0.0,-65.51071,-88.1142,False
26,0.4329529,0.0,-65.51071,-88.1142,False
27,0.4497223,0.0,-65.51071,-88.1142,False
28,0.466507,0.0,-65.51071,-88.1142,False
29,0.4831543,0.0,-65.51071,-88.1142,False
30,0.4998169,0.0,-65.51071,-88.1142,False
31,0.5161896,0.0,-65.51071,-88.1142,False
32,0.5329132,0.0,-65.51071,-88.1142,False
33,0.5499878,0.0,-65.51071,-88.1142,False
34,0.5663757,0.0,-65.51071,-88.1142,False
35,0.5830994,0.0,-65.51071,-88.1142,False
36,0.5998077,0.0,-65.51071,-88.1142,False
37,0.6163483,0.0,-65.51071,-88.1142,False
38,0.6330872,0.0,-65.51071,-88.1142,False
39,0.6497955,0.0,-65.51071,-88.1142,False
40,0.6663208,0.0,-65.51071,-88.1142,False
41,0.6830597,0.0,-65.51071,-88.1142,False
42,0.6995544,0.0,-65.51071,-88.1142,False
43,0.7163391,0.0,-65.51071,-88.1142,False
44,0.7327118,0.0,-65.51071,-88.1142,False
45,0.7496338,0.0,-65.51071,-88.1142,False
46,0.7664032,0.0,-65.51071,-88.1142,False
47,0.7830811,0.0,-65.51071,-88.1142,False
48,0.7996826,0.0,-65.51071,-88.1142,False
49,0.8162689,0.0,-65.51071,-88.1142,False
50,0.8331299,0.0,-65.51071,-88.1142,False
51,0.8500519,0.0,-65.51071,-88.1142,False
52,0.8662262,0.0,-65.51071,-88.1142,False
53,0.8830719,0.0,-65.51071,-88.1142,False
54,0.8995819,0.0,-65.51071,-88.1142,False
55,0.9163666,0.0,-65.51071,-88.1142,False
56,0.9329681,0.0,-65.51071,-88.1142,False
57,0.9495239,0.0,-65.51071,-88.1142,False
58,0.966217,0.0,-65.51071,-88.1142,False
59,0.9829254,0.0,-65.51071,-88.1142,False
60,1.000031,0.0,-65.51071,-88.1142,False
61,1.016357,0.0,-65.51071,-88.1142,False
62,1.032898,0.0,-65.51071,-88.1142,False
63,1.049545,0.0,-65.51071,-88.1142,False
64,1.066452,0.0,-65.51071,-88.1142,False
65,1.082779,0.0,-65.51071,-88.1142,False
66,1.09967,0.0,-65.51071,-88.1142,False
67,1.116287,0.0,-65.51071,-88.1142,False
68,1.132782,0.0,-65.51071,-88.1142,False
69,1.149582,0.0,-65.51071,-88.1142,False
70,1.166397,0.0,-65.51071,-88.1142,False
71,1.183075,0.0,-65.51071,-88.1142,False
72,1.199661,0.0,-65.51071,-88.1142,False
73,1.216293,0.0,-65.51071,-88.1142,False
74,1.232971,0.0,-65.51071,-88.1142,False
75,1.249496,0.0,-65.51071,-88.1142,False
76,1.266266,0.0,-65.51071,-88.1142,False
77,1.28299,0.0,-65.51071,-88.1142,False
78,1.299698,0.0,-65.51071,-88.1142,False
79,1.316589,0.0,-65.51071,-88.1142,False
80,1.332687,0.0,-65.51071,-88.1142,False
81,1.349487,0.0,-65.51071,-88.1142,False
82,1.366379,0.0,-65.51071,-88.1142,False
83,1.383041,0.0,-65.51071,-88.1142,False
84,1.399643,0.0,-65.51071,-88.1142,False
85,1.416367,0.0,-65.51071,-88.1142,False
86,1.432938,0.0,-65.51071,-88.1142,False
87,1.449341,0.0,-65.51071,-88.1142,False
88,1.466263,0.0,-65.51071,-88.1142,False
89,1.482651,0.0,-65.51071,-88.1142,False
90,1.499741,0.0,-65.51071,-88.1142,False
91,1.516006,0.0,-65.51071,-88.1142,False
92,1.532822,0.0,-65.51071,-88.1142,False
93,1.549805,0.0,-65.51071,-88.1142,False
94,1.566223,0.0,-65.51071,-88.1142,False
95,1.582733,0.0,-65.51071,-88.1142,False
96,1.59967,-0.06642897,-64.6899,-87.57528,False
97,1.615952,-0.3351527,-62.87503,-86.84424,False
98,1.63266,-0.3351527,-62.87503,-86.84424,False
99,1.649368,-0.8972299,-59.68697,-84.43069,False
100,1.666046,-1.082426,-58.10476,-83.43957,False
101,1.682968,-1.099191,-56.34768,-82.12448,False
102,1.699356,-1.081347,-54.25462,-80.69637,False
103,1.716171,-1.031017,-51.6034,-78.80598,False
104,1.732758,-1.031017,-51.6034,-78.80598,False
105,1.749603,-0.6210217,-45.8018,-73.95943,False
106,1.766235,-0.3593542,-43.40994,-71.24842,False
107,1.782745,-0.2473888,-41.36765,-68.07887,False
108,1.79953,-0.2967109,-40.27274,-65.26811,False
109,1.816208,-0.3454995,-40.23903,-63.32226,False
110,1.832687,-0.3454995,-40.23903,-63.32226,False
111,1.849655,-0.1324472,-42.13564,-60.98332,False
112,1.866135,0.3111683,-43.40572,-60.24539,False
113,1.882782,1.030301,-44.41423,-59.41401,False
114,1.899597,2.083011,-44.84374,-58.2392,False
115,1.916092,3.391134,-44.76055,-56.93921,False
116,1.933121,3.391134,-44.76055,-56.93921,False
117,1.94989,6.535304,-44.08333,-54.13432,False
