sample,t,vx,vy,vz
0,0.0,0.0005522796,5.403968e-05,0.001877456
1,0.01674271,3.329168e-06,3.257537e-07,1.131739e-05
2,0.06669998,0.0,0.0,0.0
3,0.1166,0.0,0.0,0.0
4,0.166584,0.0,0.0,0.0
5,0.2165718,0.0,0.0,0.0
6,0.2330856,0.0,0.0,0.0
7,0.2500877,0.0,0.0,0.0
8,0.2667046,0.0,0.0,0.0
9,0.2832642,0.0,0.0,0.0
10,0.3000069,0.0,0.0,0.0
11,0.3168983,0.0,0.0,0.0
12,0.3333206,0.0,0.0,0.0
13,0.3499146,0.0,0.0,0.0
14,0.3664551,0.0,0.0,0.0
15,0.3833923,0.0,0.0,0.0
16,0.3998222,0.0,0.0,0.0
17,0.4165726,0.0,0.0,0.0
18,0.4332809,0.0,0.0,0.0
19,0.4500771,0.0,0.0,0.0
20,0.4664612,0.0,0.0,0.0
21,0.4834137,0.0,0.0,0.0
22,0.5002174,0.0,0.0,0.0
23,0.5169678,0.0,0.0,0.0
24,0.5336456,0.0,0.0,0.0
25,0.5500603,0.0,0.0,0.0
26,0.5670967,0.0,0.0,0.0
27,0.583683,0.0,0.0,0.0
28,0.6005783,0.0,0.0,0.0
29,0.6169815,0.0,0.0,0.0
30,0.6336212,0.0,0.0,0.0
31,0.6503983,0.0,0.0,0.0
32,0.6669006,0.0,0.0,0.0
33,0.6837883,0.0,0.0,0.0
34,0.7000961,0.0,0.0,0.0
35,0.7168617,0.0,0.0,0.0
36,0.7337646,0.0,0.0,0.0
37,0.7502403,0.0,0.0,0.0
38,0.7672462,0.0,0.0,0.0
39,0.7837067,0.0,0.0,0.0
40,0.8001823,0.0,0.0,0.0
41,0.8169441,0.0,0.0,0.0
42,0.8336029,0.0,0.0,0.0
43,0.8502693,0.0,0.0,0.0
44,0.8671646,0.0,0.0,0.0
45,0.8836365,0.0,0.0,0.0
46,0.9003448,0.0,0.0,0.0
47,0.9171753,0.0,0.0,0.0
48,0.9336052,0.0,0.0,0.0
49,0.9500885,0.0,0.0,0.0
50,0.9670525,0.0,0.0,0.0
51,0.9834557,0.0,0.0,0.0
52,1.000393,0.0,0.0,0.0
53,1.016956,0.0,0.0,0.0
54,1.03376,0.0,0.0,0.0
55,1.050411,0.0,0.0,0.0
56,1.06699,0.0,0.0,0.0
57,1.08363,0.0,0.0,0.0
58,1.100185,0.0,0.0,0.0
59,1.116852,0.0,0.0,0.0
60,1.133797,0.0,0.0,0.0
61,1.150669,0.0,0.0,0.0
62,1.166801,0.0,0.0,0.0
63,1.183586,0.0,0.0,0.0
64,1.200108,0.0,0.0,0.0
65,1.216831,0.0,0.0,0.0
66,1.233501,0.0,0.0,0.0
67,1.250252,-0.117722,87.02087,77.24419
68,1.267056,4.687349,122.6114,76.28196
69,1.283726,0.1374391,118.86,108.683
70,1.300278,3.32067,132.009,94.48438
71,1.316925,1.415297,136.3025,107.4763
72,1.333366,1.415297,136.3025,107.4763
73,1.350113,3.229818,131.5154,185.503
74,1.367092,-3.056121,110.9693,238.9101
75,1.383545,-7.285062,79.03114,305.6025
76,1.400429,-9.12847,16.89008,282.8451
77,1.416836,-27.70252,-24.57771,298.3318
78,1.433762,-27.70252,-24.57771,298.3318
79,1.45034,-38.40413,-79.51512,254.0972
80,1.466988,-30.58326,-83.52006,198.2374
81,1.483734,-26.16469,-73.72239,166.4256
82,1.500298,-16.27258,-44.15588,136.9242
83,1.51672,-3.231925,-18.4264,112.952
84,1.53344,-3.231925,-18.4264,112.952
85,1.550167,7.023508,25.65109,57.84072
86,1.567059,25.00782,22.61946,19.37952
87,1.583649,35.0731,17.83899,0.09321164
88,1.600258,49.52346,2.885739,-25.92451
89,1.617096,46.42945,2.762487,-38.63129
90,1.633736,46.42945,2.762487,-38.63129
91,1.650253,24.6674,-2.353943,-24.15535
92,1.66674,18.05476,-8.635947,-39.82336
93,1.683697,-16.94866,-7.506339,-50.76043
94,1.700233,-18.16125,-9.191903,-57.76143
95,1.716896,-17.04136,-7.832958,-54.50635
96,1.733566,-17.04136,-7.832958,-54.50635
97,1.750072,-1.087528,-2.969629,-44.88874
98,1.766762,-0.1874461,-2.467455,-40.58911
99,1.783569,-8.694356,-2.350125,-42.32829
100,1.80022,-0.2481094,-0.01110013,-47.91823
101,1.816864,-0.2299762,-2.404471,-55.87391
102,1.833576,-0.2299762,-2.404471,-55.87391
103,1.850349,-0.2497655,-1.683508,-60.74045
104,1.866844,-0.2916709,-1.358647,-70.93143
105,1.883381,3.080616,-18.41635,-66.27262
106,1.900135,6.069762,-24.73342,-67.86979
107,1.916843,-0.3343441,-46.86546,-62.95027
