sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01656342,0.0,0.0,0.0
2,0.03327179,0.0,0.0,0.0
3,0.04987335,0.0,0.0,0.0
4,0.06650543,0.0,0.0,0.0
5,0.08344269,0.0,0.0,0.0
6,0.09989166,0.0,0.0,0.0
7,0.1166763,0.0,0.0,0.0
8,0.133316,0.0,0.0,0.0
9,0.1499863,0.0,0.0,0.0
10,0.1665421,0.0,0.0,0.0
11,0.1833496,0.0,0.0,0.0
12,0.1998215,0.0,0.0,0.0
13,0.2164764,0.0,0.0,0.0
14,0.2331161,0.0,0.0,0.0
15,0.2500458,0.0,0.0,0.0
16,0.266655,0.0,0.0,0.0
17,0.2834396,0.0,0.0,0.0
18,0.3000031,0.0,0.0,0.0
19,0.3163757,0.0,0.0,0.0
20,0.3330536,0.0,0.0,0.0
21,0.3499451,0.0,0.0,0.0
22,0.3664169,0.0,0.0,0.0
23,0.3832932,0.0,0.0,0.0
24,0.39991,0.0,0.0,0.0
25,0.4165344,0.0,0.0,0.0
26,0.4333572,0.0,0.0,0.0
27,0.4498672,0.0,0.0,0.0
28,0.4665756,0.0,0.0,0.0
29,0.4832153,0.0,0.0,0.0
30,0.5001297,0.0,0.0,0.0
31,0.5166397,0.0,0.0,0.0
32,0.5332718,0.0,0.0,0.0
33,0.549942,0.0,0.0,0.0
34,0.566597,0.0,0.0,0.0
35,0.5831146,0.0,0.0,0.0
36,0.5998383,0.0,0.0,0.0
37,0.6165466,0.0,0.0,0.0
38,0.6332703,0.0,0.0,0.0
39,0.6500778,0.0,0.0,0.0
40,0.6664124,0.0,0.0,0.0
41,0.6832047,0.0,0.0,0.0
42,0.7000351,0.0,0.0,0.0
43,0.7165375,0.0,0.0,0.0
44,0.7333908,0.0,0.0,0.0
45,0.7503204,0.0,0.0,0.0
46,0.7665482,0.0,0.0,0.0
47,0.7839508,0.0,0.0,0.0
48,0.7997971,0.0,0.0,0.0
49,0.8162231,0.0,0.0,0.0
50,0.8329239,0.0,0.0,0.0
51,0.8499146,0.0,0.0,0.0
52,0.8667526,0.0,0.0,0.0
53,0.8829651,0.0,0.0,0.0
54,0.8997879,0.0,0.0,0.0
55,0.9167786,0.0,0.0,0.0
56,0.9331589,0.0,0.0,0.0
57,0.9502945,0.0,0.0,0.0
58,0.9663696,0.0,0.0,0.0
59,0.9831009,0.0,0.0,0.0
60,0.9999771,0.0,0.0,0.0
61,1.016617,0.0,0.0,0.0
62,1.033081,0.0,0.0,0.0
63,1.050171,0.0,0.0,0.0
64,1.066505,0.0,0.0,0.0
65,1.082939,0.0,0.0,0.0
66,1.099861,0.0,0.0,0.0
67,1.116371,0.0,0.0,0.0
68,1.133118,0.0,0.0,0.0
69,1.149963,0.0,0.0,0.0
70,1.166351,0.0,0.0,0.0
71,1.182976,0.0,0.0,0.0
72,1.199707,0.0,28.60118,36.07818
73,1.216339,0.0,51.30524,44.34717
74,1.233315,0.0,51.77843,31.41167
75,1.250374,0.0,51.77843,31.41167
76,1.266418,0.0,74.11523,7.149837
77,1.283119,-1.213074,40.42833,40.61478
78,1.29966,-0.03727957,34.20702,57.11092
79,1.316452,-0.02057673,34.41889,49.75996
80,1.332909,-0.01560252,40.11422,37.94075
81,1.350342,-0.01560252,40.11422,37.94075
82,1.366661,6.200183,56.82641,60.14317
83,1.38324,0.05216702,60.39196,66.31229
84,1.400124,0.3936928,70.04147,82.49895
85,1.416611,9.493322,88.28675,114.2477
86,1.433052,8.87588,124.9458,130.0553
87,1.449936,8.87588,124.9458,130.0553
88,1.466217,4.793382,153.4552,131.5748
89,1.483002,7.387506,123.8028,107.6439
90,1.499809,24.22078,121.2635,85.16185
91,1.516342,30.96122,119.3173,80.5578
92,1.532967,49.82602,86.54196,65.37927
93,1.550186,49.82602,86.54196,65.37927
94,1.566444,46.08914,-32.48082,103.9431
95,1.583122,48.62204,-44.65411,112.7383
96,1.60025,59.85394,-38.17469,105.8449
97,1.61647,57.65728,-27.39249,89.60956
98,1.633102,49.59683,-46.81195,83.57755
99,1.649788,49.59683,-46.81195,83.57755
100,1.666283,14.58794,-79.53692,48.9663
101,1.682999,3.307459,-96.05669,35.72606
102,1.700027,0.2921667,-104.7552,3.986612
103,1.716484,9.44056,-102.2886,-19.87269
104,1.733116,24.02948,-103.5051,-11.58116
105,1.750023,24.02948,-103.5051,-11.58116
106,1.766396,89.89889,-111.8945,23.75122
107,1.783058,111.7352,-94.14082,15.30332
108,1.800148,104.6119,-83.74841,35.71349
109,1.816391,84.98985,-66.56522,16.96372
110,1.833054,79.34465,-48.09431,-11.57176
111,1.850189,79.34465,-48.09431,-11.57176
112,1.866493,79.07303,-24.54272,-33.1102
113,1.882973,89.42248,-24.46821,-43.04158
114,1.899742,85.47909,-32.20616,-34.43581
115,1.916321,74.49555,-32.53298,-42.24448
116,1.933044,74.01712,-51.06034,-34.06884
117,1.949913,74.01712,-51.06034,-34.06884
118,1.96637,80.72353,-70.16255,4.768199
119,1.982971,72.38657,-75.8667,1.465373
120,1.999832,51.62634,-77.00415,-0.8128713
121,2.016373,27.22891,-68.79942,-9.352259
122,2.033051,12.52091,-59.23669,-7.712362
123,2.049652,12.52091,-59.23669,-7.712362
124,2.066414,-0.8632708,-47.62011,-5.771284
125,2.083107,-0.3578413,-46.18588,-1.312258
126,2.100105,-6.79304,-49.28505,0.7206713
127,2.116386,-4.222111,-64.64594,19.97535
128,2.132965,-6.245552,-56.0696,17.74484
129,2.149643,-6.245552,-56.0696,17.74484
130,2.166336,3.857588,-56.63844,14.33296
131,2.182892,3.925448,-58.24476,14.42908
132,2.199501,6.204301,-58.28785,22.80458
133,2.216469,8.041514,-58.52448,29.55745
134,2.232857,7.740942,-62.00233,24.93067
135,2.24984,7.740942,-62.00233,24.93067
136,2.251343,3.996687,-49.84751,12.01688
137,2.266434,3.556058,-49.76592,9.579697
138,2.282776,12.64985,-41.45679,19.53428
139,2.299568,19.01679,-44.56631,20.24279
140,2.316261,5.749674,-36.79739,18.72148
141,2.332993,5.749674,-36.79739,18.72148
142,2.350159,13.67651,-27.23714,13.33861
143,2.366409,13.67506,-16.52394,3.678153
144,2.382957,24.91881,-15.81659,9.136093
145,2.400352,21.01555,-15.3284,6.373942
146,2.416245,21.161,-16.24895,9.197945
147,2.432823,21.161,-16.24895,9.197945
148,2.449776,6.01898,-8.182532,13.95859
149,2.466331,9.224129,-1.184805,6.642469
150,2.482979,0.0724837,-0.01008497,0.09828684
151,2.499557,0.02904934,-0.005010942,0.09957051
152,2.516266,-4.97809,-3.020619e-05,1.438916
153,2.533195,-4.97809,-3.020619e-05,1.438916
154,2.549759,-7.629212,-7.942831e-10,2.183845
155,2.56617,-13.78761,0.0,3.928276
156,2.583031,-14.5292,0.9685538,3.951033
157,2.599632,-7.885108,3.561373,9.457007
158,2.616196,-9.558693,7.060688,28.32986
159,2.63298,-9.558693,7.060688,28.32986
160,2.649879,-23.3119,20.47212,47.60263
161,2.666222,-26.70734,18.39438,47.92544
162,2.683189,-25.77963,18.70119,57.06709
163,2.699928,-28.37779,17.52821,61.86345
164,2.716522,-32.89517,19.606,68.69587
165,2.732758,-32.89517,19.606,68.69587
166,2.749596,-27.61947,13.86019,81.54562
167,2.766312,-22.19207,13.74147,73.76147
168,2.782745,-31.3144,18.24284,74.78764
169,2.799683,-25.64745,10.22933,71.94102
170,2.816292,-23.65637,6.504028,70.48322
171,2.833084,-23.65637,6.504028,70.48322
172,2.849754,-10.03764,2.986204,57.47347
173,2.866196,-16.16935,3.759864,61.7679
174,2.882805,-30.26542,3.015986,51.21795
175,2.89962,-33.68442,2.238946,38.02451
176,2.916367,-48.66572,1.078393,23.85388
177,2.932732,-48.66572,1.078393,23.85388
178,2.949539,-45.12426,1.638983,28.73652
179,2.966255,-52.97627,2.398745,38.32258
180,2.982925,-44.66715,1.508162,25.27146
181,2.999702,-41.65279,2.690696,37.39913
182,3.016327,-40.87033,2.26131,31.20732
183,3.032944,-40.87033,2.26131,31.20732
184,3.049522,-24.62123,-1.478265,56.33642
185,3.066292,-21.81741,-4.507013,57.24057
186,3.082977,-22.8891,-7.08198,60.55433
187,3.099915,-17.1131,-10.67108,63.90698
188,3.116165,-14.84067,-17.88178,72.42778
189,3.132851,-14.84067,-17.88178,72.42778
