sample,t,vx,vy,vz
278,4.599228,7.470534,-17.55125,-14.5208
279,4.615814,18.26253,-22.54111,-21.89275
280,4.632462,17.46346,-19.27442,-25.5682
281,4.6492,21.78657,-15.59427,-8.923076
282,4.66597,30.3676,-11.40032,-22.59989
283,4.682343,35.54828,-4.595922,-13.01063
284,4.69899,35.54828,-4.595922,-13.01063
285,4.715729,21.51381,-11.21884,-19.93377
286,4.732254,25.58604,-14.05885,-17.21507
287,4.749039,21.15828,-23.44654,-16.33399
288,4.765854,14.00084,-23.19489,-6.030354
289,4.782532,4.355775,-9.053754,-10.34611
290,4.798859,4.355775,-9.053754,-10.34611
291,4.815826,-3.110408,2.02562,-13.37519
292,4.832611,-2.632551,-9.366109,-17.87192
293,4.849197,-1.966182,-9.287217,-12.5758
294,4.865814,-8.152571,-0.2696509,-1.892131
295,4.882477,-4.416837,20.74013,11.30553
296,4.899094,-4.416837,20.74013,11.30553
297,4.915833,-11.55404,77.1713,27.53878
298,4.932541,-19.30991,95.41273,26.9693
299,4.949142,-37.90464,104.7901,26.25725
300,4.965775,-48.2229,115.2482,27.27753
301,4.982452,-71.33238,110.781,22.57072
302,4.999268,-71.33238,110.781,22.57072
303,5.015884,-104.6891,105.3144,10.46775
304,5.032532,-103.38,98.53173,7.816547
305,5.04921,-114.9483,86.81573,6.247648
306,5.06575,-124.8305,71.24928,13.18568
307,5.082336,-130.0232,61.40698,8.514808
308,5.099304,-130.0232,61.40698,8.514808
309,5.115784,-112.3646,27.7644,3.349666
310,5.132751,-112.4943,3.749003,-1.459196
311,5.149109,-99.36271,-0.7359403,4.169611
312,5.165771,-81.35619,-10.32963,-0.8606457
313,5.18248,-73.07915,-12.78797,-0.1291936
314,5.199203,-73.07915,-12.78797,-0.1291936
315,5.215775,-46.90141,-5.929122,0.3098724
316,5.232376,-34.99953,-18.89917,6.068106
317,5.249435,-30.02376,-25.05997,8.883853
318,5.265671,-12.55904,-34.59237,13.10001
319,5.282333,-10.67274,-45.67426,6.878666
320,5.299164,-10.67274,-45.67426,6.878666
321,5.315598,-0.597554,-62.14891,5.501495
322,5.332474,5.51752,-62.22337,9.409754
323,5.348755,4.405948,-65.27866,1.171439
324,5.365662,3.726011,-57.61977,-0.8624113
325,5.382309,5.98866,-62.33183,-2.765266
326,5.399048,5.98866,-62.33183,-2.765266
327,5.416077,18.74761,-59.74602,-6.533354
328,5.432281,22.86064,-51.62389,-6.775589
329,5.449234,27.17715,-49.77718,-4.804748
330,5.465668,23.84775,-38.79711,-1.069503
331,5.482666,19.63163,-31.01837,-0.4160626
332,5.499084,19.63163,-31.01837,-0.4160626
333,5.515671,1.982322,-23.77941,5.739506
334,5.53244,0.625209,-19.05631,-4.258433
335,5.548935,-0.1623052,-20.40983,1.920703
336,5.565735,0.8316783,-22.71508,-9.747148
337,5.582443,0.06811977,-23.69016,-8.131266
338,5.59903,0.06811977,-23.69016,-8.131266
339,5.613434,0.6661597,-31.9272,-7.769931
340,5.615814,0.7814389,-31.90063,-9.114209
341,5.632141,0.5325688,-20.13538,-6.211545
342,5.649124,-5.787381,-9.801175,0.06072745
343,5.665741,0.1319809,6.262913,-1.825701
344,5.682388,0.1319809,6.262913,-1.825701
345,5.698929,-5.081553,10.99663,-17.13935
346,5.715744,-8.023317,1.103885,-8.801351
347,5.732269,-7.750698,1.073465,-8.905813
348,5.749054,-7.470585,1.226756,-10.03415
349,5.765686,-4.410704,0.1379558,-1.449759
350,5.782288,-4.410704,0.1379558,-1.449759
351,5.798996,-6.000325,22.77336,-6.823433
352,5.81575,-8.855984,39.95713,-8.536851
353,5.832428,-11.73396,48.51286,-0.6009291
354,5.849106,-16.43918,48.04597,0.7821006
355,5.865936,-21.05158,49.43611,-4.610424
356,5.882294,-21.05158,49.43611,-4.610424
357,5.898911,-40.58388,47.08528,-1.41586
358,5.915466,-41.056,44.06181,-0.2769749
359,5.932465,-46.36805,46.76493,2.126947
360,5.949081,-55.73631,59.39772,6.769215
361,5.965622,-69.71323,57.00555,8.366409
362,5.982239,-69.71323,57.00555,8.366409
363,5.999298,-84.06277,41.8847,4.221581
364,6.015808,-85.76614,25.37941,1.955886
365,6.032364,-77.31793,14.52482,6.31124
366,6.048996,-79.62439,16.9153,12.38432
367,6.065521,-104.4117,27.70247,15.24416
368,6.082077,-104.4117,27.70247,15.24416
369,6.098969,-112.8375,31.89822,19.57329
370,6.115738,-103.8525,23.70828,18.79395
371,6.132278,-111.4892,10.65707,17.01115
372,6.148788,-103.205,-0.9703488,13.02767
373,6.165543,-89.11099,-1.285281,2.162086
374,6.182404,-89.11099,-1.285281,2.162086
375,6.198776,-73.80627,-11.1211,5.407794
376,6.215637,-52.21902,-12.39515,7.342553
377,6.23201,-35.38508,-18.46441,0.4305035
378,6.248856,-25.91889,-24.14531,1.059676
379,6.265396,-7.796696,-23.17221,6.681738
380,6.28241,-7.796696,-23.17221,6.681738
381,6.298782,-9.731861,-15.77426,2.368361
