sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01687622,0.0,0.0,0.0
2,0.03359985,0.0,0.0,0.0
3,0.05007935,0.0,0.0,0.0
4,0.06671143,0.0,0.0,0.0
5,0.08337402,0.0,0.0,0.0
6,0.1001282,0.0,0.0,0.0
7,0.1168518,0.0,0.0,0.0
8,0.1334534,0.0,0.0,0.0
9,0.1500549,0.0,0.0,0.0
10,0.166687,0.0,0.0,0.0
11,0.1834106,0.0,0.0,0.0
12,0.1999817,0.0,0.0,0.0
13,0.2167053,0.0,0.0,0.0
14,0.2333374,0.0,0.0,0.0
15,0.25,0.0,0.0,0.0
16,0.2666016,0.0,0.0,0.0
17,0.2833252,0.0,0.0,0.0
18,0.3000183,0.0,0.0,0.0
19,0.3166504,0.0,0.0,0.0
20,0.3334045,0.0,0.0,0.0
21,0.3500061,0.0,0.0,0.0
22,0.3666687,0.0,0.0,0.0
23,0.3833923,0.0,0.0,0.0
24,0.3999634,0.0,0.0,0.0
25,0.4166565,0.0,0.0,0.0
26,0.4333496,0.0,0.0,0.0
27,0.4500732,0.0,0.0,0.0
28,0.4666138,0.0,0.0,0.0
29,0.4833679,0.0,0.0,0.0
30,0.5002441,0.0,0.0,0.0
31,0.5166321,0.0,0.0,0.0
32,0.5332947,0.0,0.0,0.0
33,0.5501404,0.0,0.0,0.0
34,0.5666504,0.0,0.0,0.0
35,0.583374,0.0,0.0,0.0
36,0.6000061,0.0,0.0,0.0
37,0.6166382,0.0,0.0,0.0
38,0.6333313,0.0,0.0,0.0
39,0.6499939,0.0,0.0,0.0
40,0.666626,0.0,0.0,0.0
41,0.6835022,0.0,0.0,0.0
42,0.7001648,0.0,0.0,0.0
43,0.7165527,0.0,0.0,0.0
44,0.7333679,0.0,0.0,0.0
45,0.75,0.0,0.0,0.0
46,0.7666626,0.0,0.0,0.0
47,0.7833557,0.0,0.0,0.0
48,0.8001099,0.0,0.0,0.0
49,0.8166199,0.0,0.0,0.0
50,0.833313,0.0,0.0,0.0
51,0.8500366,0.0,0.0,0.0
52,0.8666077,0.0,0.0,0.0
53,0.8835754,0.0,0.0,0.0
54,0.8999329,0.0,0.0,0.0
55,0.9167175,0.0,0.0,0.0
56,0.9338989,0.0,0.0,0.0
57,0.9499207,0.0,0.0,0.0
58,0.9665833,0.0,0.0,0.0
59,0.9832153,0.0,0.0,0.0
60,0.9998779,0.0,0.0,0.0
61,1.016663,0.0,0.0,0.0
62,1.033295,0.0,0.0,0.0
63,1.049866,0.0,0.0,0.0
64,1.066589,0.0,0.0,0.0
65,1.083344,0.0,0.0,0.0
66,1.099915,0.0,0.0,0.0
67,1.116699,0.0,0.0,0.0
68,1.133301,0.0,0.0,0.0
69,1.150116,0.0,0.0,0.0
70,1.166534,0.0,0.0,0.0
71,1.183258,0.0,0.0,0.0
72,1.19986,0.0,0.0,0.0
73,1.216644,0.0,0.0,0.0
74,1.233337,0.0,0.0,0.0
75,1.249908,0.0,0.0,0.0
76,1.266632,0.0,0.0,0.0
77,1.283295,0.0,0.0,0.0
78,1.299835,0.0,0.0,0.0
79,1.31662,0.0,0.0,0.0
80,1.333221,0.0,0.0,0.0
81,1.350037,0.0,0.0,0.0
82,1.366608,0.0,0.0,0.0
83,1.383118,0.0,0.0,0.0
84,1.399933,0.0,0.0,0.0
85,1.417023,0.0,0.0,0.0
86,1.433258,0.0,0.0,0.0
87,1.449829,0.0,0.0,0.0
88,1.466522,0.0,0.0,0.0
