sample,t,vx,vy,vz
0,0.0,0.0,0.0,0.0
1,0.01681519,0.0,0.0,0.0
2,0.03335571,0.0,0.0,0.0
3,0.05004883,0.0,0.0,0.0
4,0.06704712,0.0,0.0,0.0
5,0.08335114,0.0,0.0,0.0
6,0.0999527,0.0,0.0,0.0
7,0.1167984,0.0,0.0,0.0
8,0.1333847,0.0,0.0,0.0
9,0.1501923,0.0,0.0,0.0
10,0.1668472,0.0,0.0,0.0
11,0.1833801,0.0,0.0,0.0
12,0.1999817,0.0,0.0,0.0
13,0.216774,0.0,0.0,0.0
14,0.2333832,0.0,0.0,0.0
15,0.2499313,0.0,0.0,0.0
16,0.2665329,0.0,0.0,0.0
17,0.2835083,0.0,0.0,0.0
18,0.3000412,0.0,0.0,0.0
19,0.3166275,0.0,0.0,0.0
20,0.3332062,0.0,0.0,0.0
21,0.3498077,0.0,0.0,0.0
22,0.3666153,0.0,0.0,0.0
23,0.3833542,0.0,0.0,0.0
24,0.3999023,0.0,0.0,0.0
25,0.4166489,0.0,0.0,0.0
26,0.4333496,0.0,0.0,0.0
27,0.450119,0.0,0.0,0.0
28,0.4666595,0.0,0.0,0.0
29,0.483345,0.0,0.0,0.0
30,0.4999542,0.0,0.0,0.0
31,0.5167389,0.0,0.0,0.0
32,0.5334625,0.0,0.0,0.0
33,0.5500793,0.0,0.0,0.0
34,0.5666656,0.0,0.0,0.0
35,0.5831833,0.0,0.0,0.0
36,0.5998764,0.0,0.0,0.0
37,0.6167145,0.0,0.0,0.0
38,0.6332245,0.0,0.0,0.0
39,0.650116,0.0,0.0,0.0
40,0.6666946,0.0,0.0,0.0
41,0.6831741,0.0,0.0,0.0
42,0.6999512,0.0,0.0,0.0
43,0.7165833,0.0,0.0,0.0
44,0.733223,0.0,0.0,0.0
45,0.7498322,0.0,0.0,0.0
46,0.7667847,0.0,0.0,0.0
47,0.7833862,0.0,0.0,0.0
48,0.7998734,0.0,0.0,0.0
49,0.8165283,0.0,0.0,0.0
50,0.8332901,0.0,0.0,0.0
51,0.849884,0.0,0.0,0.0
52,0.8667908,0.0,0.0,0.0
53,0.8832626,0.0,0.0,0.0
54,0.8999329,0.0,0.0,0.0
55,0.916626,0.0,0.0,0.0
56,0.9331741,0.0,0.0,0.0
57,0.9500656,0.0,0.0,0.0
58,0.9665222,0.0,0.0,0.0
59,0.9831848,0.0,0.0,0.0
60,0.9999313,0.0,0.0,0.0
61,1.016518,0.0,0.0,0.0
62,1.033165,0.0,0.0,0.0
63,1.049934,0.0,0.0,0.0
64,1.066681,0.0,0.0,0.0
65,1.083328,0.0,0.0,0.0
66,1.099884,0.0,0.0,0.0
67,1.116554,0.0,0.0,0.0
68,1.133492,0.0,0.0,0.0
69,1.149857,0.0,0.0,0.0
70,1.166718,0.0,0.0,0.0
71,1.183228,0.0,0.0,0.0
72,1.199799,0.0,0.0,0.0
73,1.216743,0.0,0.0,0.0
74,1.233414,0.0,0.0,0.0
75,1.249886,0.0,0.0,0.0
76,1.26664,0.0,0.0,0.0
77,1.283386,0.0,0.0,0.0
78,1.300026,0.0,0.0,0.0
79,1.317108,0.0,0.0,0.0
80,1.333603,0.0,0.0,0.0
81,1.349861,0.0,0.0,0.0
82,1.366524,0.0,0.0,0.0
83,1.383476,0.0,0.0,0.0
84,1.399864,0.0,0.0,0.0
85,1.416809,5.869068,89.10122,139.876
86,1.43338,7.94651,155.1962,122.8337
87,1.44986,6.532138,206.8989,86.63121
88,1.46666,6.532138,206.8989,86.63121
89,1.483475,7.006137,244.2832,129.5854
90,1.499855,13.16213,259.0202,145.5145
91,1.516792,17.40666,266.5552,113.1197
92,1.533348,20.79942,235.1035,110.4189
93,1.549934,40.07858,200.5351,110.3895
94,1.566658,40.07858,200.5351,110.3895
95,1.583588,58.31453,134.6965,82.8524
96,1.599899,48.69008,110.1713,51.97134
97,1.616486,29.50537,56.64407,15.46211
98,1.633438,27.15241,20.50541,-12.61092
99,1.649887,22.4334,-9.636247,-0.9856072
100,1.666588,22.4334,-9.636247,-0.9856072
101,1.683258,3.424178,-66.28415,50.89307
102,1.700073,3.019487,-84.68843,66.49819
103,1.71653,10.74509,-86.5722,79.50321
104,1.733086,8.313974,-66.47534,68.85016
105,1.750023,3.592669,-44.73352,38.59327
106,1.766449,3.592669,-44.73352,38.59327
107,1.783409,-35.2367,-28.87575,22.95214
108,1.799828,-30.65703,-75.0323,41.90561
109,1.816643,4.563429,-150.2414,101.835
110,1.833359,44.81024,-167.4266,95.92395
111,1.849838,63.74196,-128.1306,64.40215
112,1.866539,63.74196,-128.1306,64.40215
113,1.88327,38.43351,-85.40887,30.44423
114,1.900063,19.90087,-92.94017,29.71718
115,1.916664,15.05133,-102.5112,61.61557
116,1.933556,15.09823,-74.87053,89.99788
117,1.949608,4.676446,-69.18786,93.13109
118,1.966545,4.676446,-69.18786,93.13109
119,1.983231,7.36413,-115.8577,92.17511
120,1.999924,49.63924,-120.524,85.45001
121,2.016586,75.84598,-128.8946,68.06712
122,2.03331,90.66059,-126.0594,31.35428
123,2.050079,87.11106,-136.8016,15.28163
124,2.066643,87.11106,-136.8016,15.28163
125,2.083229,63.23666,-134.2549,8.709083
126,2.099709,58.97889,-132.235,7.469117
127,2.116722,57.18521,-112.6465,21.12696
128,2.133209,56.72945,-106.8509,23.13235
129,2.149956,24.46492,-66.3166,28.9739
130,2.166649,24.46492,-66.3166,28.9739
131,2.183258,29.39484,-31.86224,16.1445
132,2.200035,40.2482,-32.40282,12.41853
133,2.21666,36.67194,-21.75836,7.252759
134,2.233337,22.89163,-3.033924,-3.280638
135,2.250046,16.05015,-10.15792,-10.29944
136,2.266548,16.05015,-10.15792,-10.29944
137,2.283073,28.57249,-14.02122,-5.386061
138,2.299835,36.71912,-19.76464,-1.910542
139,2.316605,22.43333,-16.04918,-0.235482
140,2.33345,8.090684,-4.814613,-0.3624028
141,2.349686,7.110014,-1.615862,-7.743921
142,2.366623,7.110014,-1.615862,-7.743921
143,2.383308,31.80429,-13.99206,-3.394783
144,2.399857,61.66375,-23.80226,-7.156266
145,2.416565,77.15047,-36.61095,-4.57413
146,2.433258,77.39427,-35.34134,3.800505
147,2.4496,73.86853,-41.15142,-6.063674
148,2.449944,73.86853,-41.15142,-6.063674
149,2.466461,72.39919,-40.32674,13.69784
150,2.483124,66.11573,-31.0465,14.77197
151,2.499733,50.13249,-20.11551,9.160611
152,2.516724,28.04803,-9.805781,12.20682
153,2.533134,8.29654,-0.4520287,-2.10424
154,2.549904,8.29654,-0.4520287,-2.10424
155,2.566452,0.000285653,-0.001165765,0.0001792992
156,2.583061,1.488936,0.1957744,5.250484
157,2.600021,1.746024,-9.521297,6.157068
158,2.61647,1.667004,-15.31635,5.878417
159,2.633232,1.667004,-15.31635,5.878417
160,2.649574,17.60156,-22.70649,12.24543
161,2.66626,5.712061,-16.72826,11.33831
162,2.683304,-8.814515,-1.778945,2.9364
163,2.699829,-27.59407,-0.01072356,7.815368
164,2.716377,-46.49984,-0.9882911,-12.49285
165,2.733521,-61.83713,3.608698,-13.6869
166,2.749969,-61.83713,3.608698,-13.6869
167,2.766373,-36.56886,-0.7837271,-18.83581
168,2.783257,-32.88244,-0.6381804,-16.78337
169,2.799911,-41.00231,-0.6801802,-20.34733
170,2.816414,-67.80627,-2.518835,-22.39948
171,2.833443,-71.16856,-1.740587,-13.64292
172,2.849762,-71.16856,-1.740587,-13.64292
173,2.866364,-45.22703,-11.99592,-7.639371
174,2.883194,-50.89596,-20.79743,4.648958
175,2.899651,-71.99611,-1.30669,-7.467167
176,2.916367,-83.71422,-0.05911344,-9.098981
177,2.933029,-100.3043,0.05276315,-13.97718
178,2.949684,-100.3043,0.05276315,-13.97718
179,2.966408,-72.97154,0.07168143,1.05727
180,2.982903,-57.38814,-10.44737,3.666296
181,2.999733,-48.34886,-19.98666,11.1622
182,3.016411,-45.63877,-6.624994,15.44555
183,3.033043,-44.56702,-1.111985,6.580377
184,3.049622,-44.56702,-1.111985,6.580377
185,3.066383,-51.5233,-7.898147,8.070755
186,3.083054,-49.90466,-10.08934,7.924857
187,3.099686,-37.86993,-0.1233424,4.418338
188,3.116318,-47.28795,-0.001023359,5.212902
189,3.133293,-44.91064,-4.481936e-06,4.707802
190,3.14975,-44.91064,-4.481936e-06,4.707802
191,3.166519,-45.23963,-8.058303,-1.323647
192,3.183449,-48.63852,-9.869463,2.751605
193,3.189598,-44.33448,-1.833624,-1.613108
194,3.199844,-44.73428,-0.6252733,-4.723179
195,3.216438,-33.2875,-1.955124,1.749326
196,3.232811,-33.2875,-1.955124,1.749326
197,3.249863,-46.65452,-2.013294,3.337107
198,3.266464,-52.82228,-9.490067,4.723512
199,3.283035,-76.06371,-0.05720657,3.703871
200,3.299492,-86.09669,-0.0002505438,3.258663
201,3.316521,-94.33841,-8.165099,-7.396212
202,3.332893,-94.33841,-8.165099,-7.396212
203,3.349869,-78.34602,-8.587019,1.692693
204,3.366211,-82.20013,-13.04247,0.8289714
205,3.383018,-84.01602,-0.05712121,-1.376461
206,3.399391,-72.56821,-0.0002501699,-1.940035
207,3.416405,-72.56821,-0.0002501699,-1.940035
208,3.432869,-70.81598,-8.074025,-1.813326
209,3.449409,-56.31772,-14.5222,-0.5160406
210,3.466293,-55.46754,-13.86664,-1.02262
211,3.482788,-65.27686,-14.21905,-2.139601
212,3.499451,-71.2658,-7.117121,-4.394617
213,3.516289,-71.2658,-7.117121,-4.394617
214,3.533173,-77.71396,-0.2739593,-7.520027
215,3.549599,-60.74263,-0.002273012,-6.442793
216,3.566101,-60.85891,-1.370182e-05,-6.936737
