sample,t,vx,vy,vz
0,0.0,0.0004765559,0.0,7.970248e-05
1,0.01708984,-0.03333921,-0.002306374,0.1993656
2,0.03349304,-0.03333921,-0.002306374,0.1993656
3,0.05026245,-0.01309523,-0.0008734546,0.07829879
4,0.06698608,0.1712136,9.528749,-1.023718
5,0.08337402,0.001032084,0.05743975,-0.006171019
6,0.1003113,0.1117747,7.534979,-0.6683215
7,0.1169128,0.002480134,0.148579,-0.01482918
8,0.1334686,0.002480134,0.148579,-0.01482918
9,0.1502533,0.0001812385,0.02066839,-0.001083659
10,0.167038,0.09127485,5.021132,-0.5457492
11,0.1837463,0.3760538,0.0416598,0.05808052
12,0.2001953,0.00226687,0.0002511273,0.0003501117
13,0.2169342,1.880799e-05,2.083577e-06,2.90484e-06
14,0.23349,1.880799e-05,2.083577e-06,2.90484e-06
15,0.25,1.77844e-09,0.0,2.966868e-10
16,0.2668304,0.0,0.0,0.0
17,0.2837372,0.0,0.0,0.0
18,0.3001404,0.1209453,6.644713,-0.7249863
19,0.316864,0.0005296958,0.0291014,-0.003175173
20,0.3335571,0.0005296958,0.0291014,-0.003175173
21,0.3504028,0.1692618,9.293671,-1.014611
22,0.3669128,-0.08653373,0.05103578,0.5187121
23,0.3835297,-0.0007179613,0.0004234385,0.0043037
24,0.4001312,-4.327905e-06,2.552508e-06,2.594291e-05
25,0.4170227,0.5575892,1.117905e-08,0.09278385
26,0.4335175,0.5575892,1.117905e-08,0.09278385
27,0.4504242,0.1041417,0.0,0.01728534
28,0.4668274,0.427613,2.524967,-0.2144214
29,0.4836273,7.943434,13.66185,1.660129
30,0.5002747,13.12859,5.19075,13.16722
31,0.5169373,16.39787,14.23042,13.0953
32,0.5332184,16.39787,14.23042,13.0953
33,0.5502777,15.48606,19.3614,26.57636
34,0.5667877,17.96033,26.0317,28.34803
35,0.5834503,14.49916,26.41803,25.99644
36,0.600235,12.24986,16.27378,29.35674
37,0.6168213,12.24986,16.27378,29.35674
38,0.6335602,-7.935561,-26.36166,28.45262
39,0.6501923,-32.03531,-57.11353,38.9325
40,0.6669922,-41.96079,-89.97613,51.95527
41,0.6836395,-47.40829,-119.3475,60.08505
42,0.7000885,-52.95148,-139.8732,66.48118
43,0.7169342,-60.65263,-141.4775,43.32618
44,0.7335358,-60.65263,-141.4775,43.32618
45,0.7503052,-41.99435,-80.04881,53.28676
