t,x,y,z, HasCollision
2.383263,-10.82841,146.6522,-51.61107,False
2.40036,-9.867958,151.6304,-52.38649,False
2.415421,-9.021927,156.0156,-53.06953,False
2.432152,-8.042069,160.9063,-53.63802,False
2.44928,-6.997555,165.9228,-54.02472,False
2.465225,-5.985703,170.5952,-54.20309,False
2.482193,-4.866443,175.5611,-54.20005,False
2.498688,-3.736786,180.3734,-54.01043,False
2.51548,-2.586324,185.2743,-53.81732,False
2.532898,-1.348114,190.3353,-53.42093,False
2.549728,-0.1077046,195.1965,-52.84975,False
2.566681,1.186211,200.0553,-52.08667,False
2.582794,2.458939,204.6314,-51.18462,False
2.599747,3.842521,209.391,-50.05254,False
2.616081,5.17605,213.9784,-48.9614,False
2.633492,6.64432,218.8073,-47.61224,False
2.649223,8.012847,223.1068,-46.22821,False
2.666611,9.572236,227.7827,-44.51886,False
2.6828,11.06715,232.057,-42.76394,False
2.699326,12.63724,236.3334,-40.80899,False
2.716553,14.27437,240.7924,-38.77056,False
2.733391,15.919,245.0549,-36.6158,False
2.749741,17.55897,249.0946,-34.36979,False
2.766289,19.26215,253.077,-31.94516,False
2.783417,21.07008,257.084,-29.2827,False
2.799362,22.79328,260.6987,-26.66843,False
2.816467,24.64221,264.5771,-23.86341,False
2.833275,26.50235,268.2638,-20.96682,False
2.849548,28.34328,271.7047,-18.03384,False
2.866905,30.34939,275.2334,-14.77308,False
2.882881,32.23505,278.3476,-11.65415,False
2.899879,34.28087,281.5116,-8.218697,False
2.916382,36.26705,284.5833,-4.8834,False
2.933594,38.37824,287.632,-1.291626,False
2.949348,40.34729,290.2782,2.095808,False
2.966164,42.48478,292.9413,5.807645,False
2.983925,44.78064,295.5817,9.825486,False
2.999397,46.81372,297.7291,13.40569,False
3.016655,49.08009,300.123,17.39672,False
3.033226,51.28954,302.2538,21.3063,False
3.049789,53.53107,304.2137,25.2865,False
3.066925,55.88013,306.0605,29.46698,False
3.082451,58.03731,307.5697,33.30997,False
3.099289,60.40554,309.0256,37.52852,False
3.116112,62.77127,310.4799,41.74263,False
3.133728,65.27668,311.8114,46.20018,False
3.1493,67.51609,312.8182,50.17549,False
3.166687,70.0411,313.7504,54.64304,False
3.183174,72.45814,314.4516,58.90118,False
3.199356,74.85098,314.9599,63.09444,False
3.215515,77.24019,315.4673,67.28133,False
3.232346,79.74899,315.8083,71.65028,False
3.248383,82.15691,315.9542,75.81324,False
3.265335,84.7188,315.9195,80.20608,False
3.282158,87.2767,315.698,84.55184,False
3.298729,89.80946,315.2963,88.81123,False
3.315491,92.3706,314.8901,93.11831,False
3.332581,94.99474,314.2876,97.48215,False
3.348953,97.51752,313.5317,101.6264,False
3.365883,100.1363,312.5659,105.8715,False
3.382271,102.6768,311.4557,109.9307,False
3.39888,105.2571,310.1542,113.99,False
3.41539,107.8223,308.8604,118.0254,False
3.432182,110.4337,307.3693,122.0656,False
3.448242,112.9337,305.7773,125.8646,False
3.465683,115.6488,303.8717,129.9117,False
3.482628,118.2849,301.852,133.7607,False
3.499268,120.8698,299.7069,137.4524,False
3.515396,123.3761,297.6271,141.0318,False
3.532738,126.0644,295.2269,144.7814,False
3.548775,128.5455,292.857,148.1553,False
3.566528,131.2828,290.0734,151.7777,False
3.583015,133.8158,287.3427,155.0335,False
3.600563,136.4991,284.2875,158.3763,False
3.616089,138.8733,281.5842,161.3339,False
3.633621,141.5413,278.3864,164.5476,False
3.650032,144.0235,275.2637,167.4311,False
3.667007,146.5752,271.9031,170.2817,False
3.682716,148.9206,268.6772,172.7934,False
3.700104,151.4968,264.9846,175.4284,False
3.715729,153.8117,261.6667,177.796,False
3.732635,156.2962,257.963,180.2132,False
3.749054,158.6864,254.2639,182.415,False
3.765839,161.1081,250.3794,184.5156,False
3.782387,163.471,246.4572,186.4335,False
3.799278,165.8567,242.3646,188.2322,False
3.815613,168.1634,238.4077,189.9712,False
3.833084,170.6034,234.0879,191.6646,False
3.84938,172.8516,229.9855,193.0849,False
3.865517,175.049,225.8569,194.3316,False
3.882523,177.3343,221.4414,195.4752,False
3.898682,179.4762,217.1896,196.3985,False
3.915909,181.7583,212.6595,197.3821,False
3.932747,183.9571,208.1795,198.1717,False
3.948914,186.0349,203.8388,198.7625,False
3.965858,188.1789,199.2499,199.206,False
3.98233,190.2277,194.7616,199.465,False
3.99897,192.2622,190.2032,199.5521,False
4.015503,194.2836,185.6741,199.6387,False
4.032646,196.341,180.9633,199.5484,False
4.048882,198.2539,176.4909,199.292,False
4.065872,200.2169,171.8085,198.8451,False
4.082291,202.0759,167.2873,198.2408,False
4.099197,203.9509,162.6418,197.4417,False
4.115578,205.7672,158.142,196.6676,False
4.132408,207.5933,153.5362,195.6971,False
4.149094,209.3643,148.9928,194.562,False
4.165398,211.0544,144.5856,193.2862,False
4.182915,212.8286,139.8868,191.7364,False
4.199303,214.4482,135.534,190.1216,False
4.215454,216.0436,131.2463,188.531,False
4.232834,217.7185,126.682,186.6456,False
4.248352,219.1754,122.6596,184.8102,False
4.266014,220.7898,118.1476,182.5506,False
4.281929,222.2054,114.1468,180.3631,False
4.298683,223.6547,110.0082,177.9031,False
4.314964,225.0623,105.9888,175.5139,False
4.332458,226.5325,101.7518,172.7852,False
4.348396,227.8322,97.9753,170.1579,False
4.364822,229.132,94.17204,167.3056,False
4.38192,230.4433,90.31338,164.1919,False
4.398224,231.6546,86.73331,161.0873,False
4.415184,232.9148,83.00861,157.8573,False
4.432053,234.1276,79.41399,154.5105,False
4.448479,235.2703,76.02283,151.1223,False
4.464912,236.3756,72.74463,147.608,False
4.481873,237.4771,69.48566,143.8589,False
4.49868,238.5307,66.38335,140.0267,False
4.515213,239.5672,63.33138,136.2568,False
4.532387,240.6057,60.29556,132.2264,False
4.549393,241.597,57.42608,128.1265,False
4.566345,242.5494,54.7051,123.935,False
4.582863,243.4425,52.19527,119.7572,False
4.599152,244.2899,49.86272,115.5497,False
4.616234,245.1792,47.41461,111.1338,False
4.632637,246.0001,45.2115,106.8125,False
4.649391,246.8064,43.11279,102.317,False
4.665817,247.5661,41.20738,97.83686,False
4.683083,248.3336,39.36642,93.05498,False
4.699104,249.0175,37.81182,88.55888,False
4.716164,249.7457,36.15653,83.77159,False
4.732788,250.4274,34.70432,79.04904,False
4.749504,251.0855,33.40837,74.25056,False
4.765701,251.6981,32.31303,69.55683,False
4.782867,252.3222,31.32331,64.53955,False
4.80024,252.9287,30.49749,59.43138,False
4.814995,253.444,29.79587,55.09148,False
4.83242,254.0294,29.14385,49.93681,False
4.849205,254.5718,28.68706,44.95201,False
4.864899,255.0605,28.42039,40.27554,False
4.88179,255.5675,28.30668,35.236,False
4.898552,256.0533,28.36585,30.2307,False
4.915489,256.5443,28.42564,25.17304,False
4.931747,256.9998,28.64974,20.32406,False
4.948685,257.4598,29.05682,15.27974,False
4.964958,257.8888,29.61406,10.44903,False
4.98204,258.3271,30.37277,5.399765,False
4.998207,258.7318,31.25465,0.6458836,False
5.015114,259.1549,32.17652,-4.323573,False
5.031868,259.565,33.25803,-9.213305,False
5.048531,259.9653,34.49992,-14.03863,False
5.064987,260.3546,35.88898,-18.76053,False
5.082207,260.7569,37.51089,-23.65028,False
5.098312,261.1297,39.18207,-28.16643,False
5.115257,261.5222,40.94139,-32.92077,False
5.131935,261.9064,42.83145,-37.53811,False
5.148354,262.2839,44.84515,-42.01589,False
5.165154,262.6711,47.06119,-46.52651,False
5.182037,263.0623,49.44033,-50.97978,False
5.198303,263.443,51.87775,-55.19139,False
5.215279,263.8402,54.42134,-59.58643,False
5.231621,264.2274,57.01115,-63.73037,False
5.24855,264.635,59.83797,-67.92985,False
5.264961,265.0377,62.71431,-71.90549,False
5.282211,265.4703,65.87565,-75.97775,False
5.299217,265.9076,69.12677,-79.8858,False
5.316765,266.3587,72.48112,-83.91794,False
5.333069,266.7894,75.72192,-87.55673,False
5.349808,267.2446,79.17238,-91.17771,False
5.365799,267.6931,82.58049,-94.52157,False
5.38279,268.1855,86.31911,-97.95107,False
5.398521,268.6576,89.88526,-101.0087,False
5.414894,269.1487,93.59586,-104.1901,False
5.431694,269.6707,97.5084,-107.3236,False
5.448326,270.2065,101.481,-110.2928,False
5.465363,270.7764,105.6492,-113.1965,False
5.482216,271.3617,109.8627,-115.9277,False
5.498749,272.0901,113.9615,-118.6368,False
5.514793,272.9206,117.8249,-121.4249,False
5.532082,273.9792,121.9544,-124.4787,False
5.548302,275.1159,125.8098,-127.3849,False
5.565056,276.4409,129.775,-130.4409,False
5.581924,277.9263,133.7563,-133.5797,False
5.598328,279.5121,137.6244,-136.69,False
5.615166,281.2695,141.4977,-140.0806,False
5.631393,283.0985,145.2391,-143.4103,False
5.648338,285.1548,149.1606,-146.967,False
5.665352,287.3659,153.1206,-150.6229,False
5.681717,289.6261,156.9588,-154.2133,False
5.698418,292.0713,160.9143,-157.9615,False
5.71505,294.6247,164.785,-161.9001,False
5.73233,297.4245,168.8606,-166.0934,False
5.748421,300.1553,172.7128,-170.0734,False
5.764992,303.101,176.7499,-174.2614,False
5.781914,306.2449,180.9486,-178.631,False
5.798058,309.3685,185.0375,-182.879,False
5.815063,312.7779,189.3077,-187.5813,False
5.831848,316.1634,193.6514,-192.0975,False
5.848579,319.555,198.104,-196.462,False
5.864716,322.8441,202.513,-200.5362,False
5.88176,326.34,207.2877,-204.6945,False
5.897919,329.6737,211.9176,-208.493,False
5.914833,333.1646,216.7658,-212.4706,False
5.931465,336.6186,221.6344,-216.2307,False
5.947929,340.063,226.5529,-219.8035,False
5.964935,343.6443,231.7249,-223.3326,False
5.982178,347.3047,237.062,-226.7485,False
5.998459,350.7863,242.1789,-229.8151,False
6.015617,354.4546,247.5704,-233.0462,False
6.032684,358.1346,253.0139,-236.0943,False
6.049149,361.7126,258.3325,-238.87,False
6.065491,365.2931,263.6736,-241.4601,False
6.081673,368.8697,269.02,-243.8606,False
6.098114,372.5342,274.5019,-246.1301,False
6.114983,376.2964,280.1299,-248.46,False
6.131729,380.0634,285.7618,-250.5989,False
6.147667,383.6803,291.1594,-252.4682,False
6.164795,387.6026,296.9948,-254.2974,False
6.180962,391.3401,302.5313,-255.8543,False
6.198074,395.3336,308.4149,-257.3218,False
6.214752,399.2251,314.1481,-258.7518,False
6.231651,403.2059,319.9741,-260.0221,False
6.247963,407.0862,325.6092,-261.0761,False
6.264732,411.1114,331.403,-261.9817,False
6.281319,415.1334,337.1349,-262.7026,False
6.29789,419.1888,342.851,-263.2481,False
6.31472,423.3088,348.658,-263.8023,False
6.331787,427.5266,354.5313,-264.1851,False
6.348045,431.5831,360.1062,-264.3799,False
6.364578,435.7479,365.7493,-264.4065,False
6.38105,439.9369,371.3393,-264.2633,False
6.397812,444.2419,376.9911,-263.9463,False
6.41436,448.4932,382.5727,-263.6332,False
6.431122,452.838,388.179,-263.1467,False
6.447968,457.2474,393.7653,-262.489,False
6.465263,461.8187,399.4452,-261.6423,False
6.480972,466.0072,404.5442,-260.7206,False
6.498016,470.5953,410.0108,-259.5561,False
6.514351,474.993,415.2505,-258.44,False
6.53154,479.6615,420.6884,-257.1033,False
6.548004,484.1761,425.8239,-255.669,False
6.564407,488.713,430.8582,-254.0906,False
6.580986,493.3398,435.8606,-252.3467,False
6.597847,498.0878,440.8566,-250.4247,False
6.614487,502.7726,445.786,-248.5282,False
6.631538,507.6142,450.7378,-246.4391,False
6.648331,512.4237,455.5132,-244.2408,False
6.665283,517.3188,460.2253,-241.8839,False
6.681671,522.0895,464.6717,-239.4758,False
6.698647,527.0719,469.1613,-236.8504,False
6.714951,531.8564,473.4725,-234.3293,False
6.732613,537.082,478.0181,-231.4657,False
6.748329,541.7667,481.9459,-228.8051,False
6.764435,546.6051,485.8492,-225.966,False
6.781891,551.887,489.9421,-222.7727,False
6.797943,556.778,493.5756,-219.7338,False
6.814514,561.8302,497.3287,-216.5949,False
6.831497,567.0419,501.0328,-213.2751,False
6.847633,572.0292,504.4166,-210.0253,False
6.864479,577.2686,507.8021,-206.5398,False
6.88118,582.497,511.0112,-202.9957,False
6.898216,587.864,514.1313,-199.2953,False
6.914551,593.0115,517.124,-195.7462,False
6.931313,598.3243,520.0405,-192.0265,False
6.94783,603.5911,522.761,-188.2881,False
6.964493,608.9338,525.3477,-184.4492,False
6.980942,614.2371,527.7438,-180.5974,False
6.998184,619.8263,530.0887,-176.4995,False
7.014618,625.1523,532.3232,-172.5945,False
7.031181,630.5471,534.4128,-168.607,False
7.048157,636.1041,536.387,-164.4715,False
7.064896,641.6064,538.1657,-160.3537,False
7.081917,647.2299,539.8044,-156.1266,False
7.098137,652.609,541.2014,-152.0701,False
7.114922,658.1763,542.6471,-147.8717,False
7.131569,663.7201,543.9117,-143.6821,False
7.148026,669.2222,544.9941,-139.5199,False
7.164825,674.858,545.9268,-135.2568,False
7.181221,680.3754,546.6686,-131.0881,False
7.198463,686.1978,547.2719,-126.6988,False
7.214729,691.6888,547.8408,-122.5592,False
7.231934,697.5137,548.266,-118.1823,False
7.247803,702.9011,548.4954,-114.1516,False
7.264847,708.7018,548.5674,-109.835,False
7.282257,714.6418,548.4633,-105.4431,False
7.298737,720.2754,548.1973,-101.3089,False
7.315742,726.0867,547.9229,-97.04431,False
7.332413,731.7957,547.4853,-92.89069,False
7.348953,737.4669,546.8853,-88.80421,False
7.365433,743.1274,546.1229,-84.76916,False
7.382271,748.916,545.1777,-80.69186,False
7.398689,754.5657,544.0954,-76.76405,False
7.415329,760.2913,542.9985,-72.78352,False
7.431946,766.0137,541.7421,-68.86164,False
7.448753,771.8042,540.3104,-64.95428,False
7.46563,777.6205,538.7131,-61.09493,False
7.483681,783.8422,536.8364,-57.04078,False
7.498924,789.0938,535.1121,-53.68501,False
7.515388,794.767,533.2493,-50.0598,False
7.531502,800.3171,531.2808,-46.58696,False
7.547935,805.9719,529.1281,-43.12748,False
7.564301,811.6011,526.8409,-39.76584,False
7.581352,817.4593,524.3127,-36.35677,False
7.598053,823.1918,521.6962,-33.11198,False
7.615509,829.1816,518.9623,-29.72158,False
7.632179,834.8921,516.2161,-26.58378,False
7.648842,840.5931,513.337,-23.54906,False
7.665276,846.2031,510.3712,-20.66276,False
7.682266,851.9907,507.177,-17.79177,False
7.6987,857.5781,503.9657,-15.12664,False
7.715164,863.1747,500.7491,-12.45707,False
7.732185,868.9456,497.3032,-9.817945,False
7.748703,874.5304,493.8459,-7.377234,False
7.765793,880.2924,490.1552,-4.979536,False
7.782227,885.8157,486.5015,-2.799949,False
7.798798,891.3684,482.7144,-0.7315402,False
7.81562,897.0023,478.8719,1.367105,False
7.832451,902.622,474.9266,3.33293,False
7.848984,908.1213,470.9586,5.128545,False
7.865303,913.5258,466.9563,6.764144,False
7.882248,919.1187,462.7112,8.319961,False
7.898766,924.5448,458.4955,9.693578,False
7.915634,930.0858,454.1905,11.09628,False
7.932007,935.44,449.9377,12.3146,False
7.94912,941.0121,445.4182,13.43669,False
7.965302,946.254,441.0818,14.35216,False
7.982018,951.6425,436.5399,15.14625,False
7.999413,957.223,431.7526,15.81333,False
8.015884,962.505,427.2212,16.44474,False
8.032249,967.7242,422.6689,16.92059,False
8.04892,973.0125,417.9836,17.2499,False
8.065384,978.2043,413.3161,17.42042,False
8.082268,983.4985,408.4911,17.43578,False
8.098976,988.7071,403.6832,17.29226,False
8.115166,993.754,399.0245,17.1532,False
8.131226,998.7274,394.3792,16.86223,False
8.148483,1004.04,389.3623,16.38434,False
8.164688,1008.996,384.6358,15.78039,False
8.182564,1014.427,379.4075,14.94243,False
8.198654,1019.283,374.6951,14.03382,False
8.215446,1024.348,369.7794,13.08601,False
8.232086,1029.335,364.904,11.98682,False
8.248993,1034.366,359.9531,10.70808,False
8.265343,1039.196,355.1738,9.315588,False
8.282768,1044.308,350.0921,7.665302,False
8.298538,1048.898,345.5114,6.022967,False
8.315247,1053.763,340.6564,4.282263,False
8.331978,1058.596,335.8193,2.382296,False
8.348785,1063.417,330.9855,0.3154438,False
8.365196,1068.086,326.2993,-1.85435,False
8.382217,1072.891,321.4754,-4.262135,False
8.398819,1077.54,316.8132,-6.761481,False
8.415443,1082.195,312.1442,-9.264471,False
8.432022,1086.802,307.5334,-11.91079,False
8.448959,1091.469,302.875,-14.76539,False
8.465393,1095.961,298.4098,-17.6802,False
8.482445,1100.582,293.8383,-20.8528,False
8.498718,1104.958,289.5371,-24.02118,False
8.515373,1109.436,285.1349,-27.26393,False
8.53215,1113.907,280.772,-30.6704,False
8.548653,1118.27,276.5506,-34.16001,False
8.565277,1122.629,272.3745,-37.81154,False
8.582184,1127.022,268.2119,-41.65871,False
8.598633,1131.261,264.245,-45.5319,False
8.615524,1135.614,260.1711,-49.50957,False
8.631851,1139.784,256.3222,-53.47834,False
8.649796,1144.329,252.1909,-57.97631,False
8.664574,1148.041,248.874,-61.78928,False
8.681793,1152.329,245.113,-66.35525,False
8.697472,1156.2,241.786,-70.62196,False
8.714561,1160.418,238.1611,-75.27074,False
8.731277,1164.51,234.7219,-79.93258,False
8.747871,1168.537,231.4184,-84.66859,False
8.76461,1172.565,228.2004,-89.55229,False
8.780708,1176.406,225.2186,-94.34773,False
8.797447,1180.369,222.2374,-99.43545,False
8.814133,1184.316,219.2676,-104.5036,False
8.831421,1188.374,216.3166,-109.8559,False
8.848358,1192.315,213.5545,-115.1896,False
8.864754,1196.101,211.0058,-120.4412,False
8.881523,1199.941,208.5307,-125.8961,False
8.897736,1203.623,206.2686,-131.2448,False
8.914665,1207.47,203.9051,-136.8331,False
8.931213,1211.199,201.7303,-142.3681,False
8.948517,1215.069,199.5985,-148.2316,False
8.964516,1218.62,197.7618,-153.7169,False
8.981636,1222.392,195.9418,-159.6516,False
8.997734,1225.913,194.3689,-165.2891,False
9.014931,1229.674,192.6886,-171.3112,False
9.03093,1233.147,191.2651,-176.9644,False
9.048355,1236.904,189.8674,-183.1758,False
9.064735,1240.412,188.699,-189.0601,False
9.081459,1243.971,187.6553,-195.1115,False
9.098053,1247.478,186.7699,-201.1496,False
9.1147,1250.998,185.8812,-207.2108,False
9.131363,1254.497,185.1434,-213.3062,False
9.148102,1257.992,184.5549,-219.4597,False
9.16478,1261.455,184.1213,-225.6169,False
9.181091,1264.821,183.8475,-231.6553,False
9.198944,1268.487,183.7127,-238.2822,False
9.214439,1271.67,183.5956,-244.0351,False
9.231407,1275.136,183.6245,-250.3445,False
9.24791,1278.491,183.8054,-256.4862,False
9.26442,1281.833,184.1395,-262.6346,False
9.28141,1285.256,184.6405,-268.9561,False
9.299049,1288.797,185.3243,-275.5163,False
9.314804,1291.958,185.9346,-281.3722,False
9.330894,1295.176,186.7068,-287.344,False
9.347984,1298.58,187.6839,-293.6686,False
9.364792,1301.919,188.7993,-299.8709,False
9.381424,1305.212,190.0546,-305.983,False
9.399467,1308.777,191.5805,-312.584,False
9.415291,1311.903,192.9189,-318.3739,False
9.431297,1315.058,194.417,-324.199,False
9.448044,1318.351,196.1338,-330.254,False
9.46463,1321.609,197.9821,-336.2128,False
9.481186,1324.855,199.9728,-342.1155,False
9.499062,1328.356,202.2769,-348.4333,False
9.514732,1331.426,204.2977,-353.9741,False
9.531647,1334.737,206.6246,-359.9004,False
9.547867,1337.91,208.9941,-365.5275,False
9.564804,1341.224,211.6115,-371.343,False
9.581284,1344.449,214.2949,-376.9368,False
9.597931,1347.708,217.1418,-382.5192,False
9.61467,1350.985,220.0037,-388.1308,False
9.631699,1354.321,223.0529,-393.767,False
9.647972,1357.513,226.0959,-399.0793,False
9.664818,1360.822,229.3769,-404.4979,False
9.681282,1364.061,232.7097,-409.7124,False
9.697929,1367.345,236.2055,-414.9007,False
9.715477,1370.804,239.8885,-420.3668,False
9.731499,1373.969,243.3686,-425.2711,False
9.747429,1377.126,246.9444,-430.0607,False
9.763939,1380.407,250.7662,-434.9297,False
9.780769,1383.761,254.7763,-439.7922,False
9.797867,1387.181,258.9645,-444.628,False
9.814659,1390.539,263.0777,-449.3772,False
9.831512,1393.922,267.3151,-454.0377,False
9.848381,1397.322,271.663,-458.5941,False
9.864738,1400.633,275.9788,-462.9041,False
9.881439,1404.028,280.4844,-467.1919,False
9.898422,1407.496,285.1619,-471.4336,False
9.91468,1410.817,289.6404,-475.4948,False
9.931801,1414.33,294.4511,-479.6508,False
9.948067,1417.687,299.1088,-483.483,False
9.96479,1421.154,303.981,-487.299,False
9.981773,1424.697,309.0141,-491.0493,False
9.998222,1428.147,313.9638,-494.5557,False
10.01472,1431.608,318.9288,-498.073,False
10.03118,1435.08,323.9546,-501.455,False
10.04811,1438.673,329.1953,-504.8014,False
10.06488,1442.256,334.456,-507.9854,False
10.08146,1445.819,339.7163,-510.9989,False
10.09834,1449.472,345.1325,-513.9312,False
10.11455,1452.98,350.3362,-516.7484,False
10.13138,1456.647,355.7933,-519.5353,False
10.14835,1460.368,361.3448,-522.2042,False
10.16465,1463.97,366.7288,-524.6349,False
10.18176,1467.777,372.4232,-527.0425,False
10.19798,1471.409,377.8556,-529.1868,False
10.21447,1475.104,383.3833,-531.3687,False
10.23169,1478.992,389.192,-533.5012,False
10.24805,1482.712,394.7414,-535.3881,False
10.26482,1486.554,400.4565,-537.1786,False
10.28122,1490.337,406.0654,-538.7883,False
10.29802,1494.243,411.8326,-540.2936,False
10.31425,1498.018,417.4064,-541.7484,False
10.33103,1501.951,423.1835,-543.1078,False
10.34783,1505.918,428.9789,-544.3242,False
10.36459,1509.908,434.7689,-545.3935,False
10.38143,1513.946,440.5883,-546.3227,False
10.39806,1517.967,446.3356,-547.0975,False
10.41453,1521.946,452.0233,-547.8643,False
10.43097,1525.952,457.7012,-548.4893,False
10.44788,1530.103,463.5287,-548.9872,False
10.4648,1534.29,469.3494,-549.3413,False
10.48093,1538.313,474.8819,-549.542,False
10.49747,1542.472,480.5353,-549.6082,False
10.51444,1546.738,486.3348,-549.676,False
10.53143,1551.041,492.114,-549.6014,False
10.54783,1555.23,497.669,-549.3925,False
10.56441,1559.497,503.2522,-549.044,False
10.58115,1563.837,508.8503,-548.5549,False
10.59776,1568.176,514.3644,-547.9347,False
10.61454,1572.563,519.9402,-547.3075,False
10.63125,1576.964,525.4473,-546.5485,False
10.64823,1581.469,530.9944,-545.642,False
10.66443,1585.8,536.2366,-544.6496,False
10.68122,1590.324,541.6175,-543.4899,False
10.69783,1594.832,546.8817,-542.2152,False
10.71442,1599.333,552.1381,-540.9424,False
10.73096,1603.858,557.3228,-539.5469,False
10.74746,1608.4,562.426,-538.0328,False
10.76398,1612.982,567.4678,-536.3956,False
10.78057,1617.618,572.4633,-534.6304,False
10.7981,1622.549,577.6598,-532.6421,False
10.81396,1627.014,582.3652,-530.8416,False
10.8306,1631.731,587.224,-528.8367,False
