t,x,y,z, HasCollision
11.78182,-137.3478,84.15556,-134.1029,False
11.79841,-138.4908,87.52604,-132.3055,False
11.81511,-139.5707,90.69878,-130.5955,False
11.83197,-140.5603,93.64175,-128.8885,False
11.84824,-141.4263,96.24067,-127.2684,False
11.86515,-142.2368,98.68445,-125.6305,False
11.88182,-142.9538,100.8453,-124.0727,False
11.89842,-143.5912,102.7544,-122.5905,False
11.9156,-144.1881,104.5117,-121.1924,False
11.93231,-144.6981,105.9831,-119.9208,False
11.9489,-145.1394,107.2148,-118.757,False
11.96569,-145.5233,108.2318,-117.6936,False
11.98219,-145.844,109.0161,-116.7696,False
11.99882,-146.1134,109.5953,-115.9724,False
12.01561,-146.3333,109.9885,-115.3262,False
12.03247,-146.5033,110.1779,-114.8326,False
12.04881,-146.623,110.1762,-114.51,False
12.06582,-146.7039,109.9929,-114.3443,False
12.08236,-146.7865,109.8111,-114.1894,False
12.09898,-146.8737,109.625,-114.0399,False
12.1156,-146.9609,109.4389,-113.8905,False
12.13187,-147.0502,109.2537,-113.7506,False
12.14883,-147.1474,109.0577,-113.6114,False
12.16553,-147.2471,108.8622,-113.4811,False
12.18249,-147.3524,108.6612,-113.3556,False
12.1987,-147.457,108.467,-113.2424,False
12.21559,-147.5658,108.2649,-113.1246,False
12.23242,-147.6782,108.0616,-113.0142,False
12.24866,-147.7906,107.8638,-112.9145,False
12.26583,-147.9132,107.6536,-112.8165,False
12.28212,-148.0333,107.4529,-112.7304,False
12.29908,-148.1621,107.2435,-112.6483,False
12.31534,-148.2856,107.0427,-112.5696,False
12.33268,-148.421,106.8282,-112.4932,False
12.34821,-148.5458,106.6357,-112.4316,False
12.36538,-148.6873,106.4231,-112.371,False
12.38166,-148.8249,106.2218,-112.3208,False
12.39845,-148.9701,106.0151,-112.2764,False
12.41565,-149.1189,105.8031,-112.231,False
12.43193,-149.263,105.6035,-112.1952,False
12.44873,-149.4151,105.3984,-112.1656,False
12.46594,-149.5739,105.1901,-112.143,False
12.48213,-149.7263,104.9956,-112.1287,False
12.49907,-149.8888,104.7942,-112.1212,False
12.51515,-150.0432,104.6029,-112.1141,False
12.53222,-150.2098,104.4022,-112.114,False
12.54803,-150.3669,104.2185,-112.1207,False
12.56512,-150.5394,104.0228,-112.1352,False
12.58159,-150.7081,103.8371,-112.1562,False
12.59822,-150.8809,103.6528,-112.1843,False
12.61529,-151.0582,103.4636,-112.2132,False
12.63216,-151.2359,103.2801,-112.2487,False
12.64874,-151.4127,103.1034,-112.2904,False
12.66514,-151.5897,102.9324,-112.3383,False
12.6822,-151.7759,102.7587,-112.3948,False
12.69862,-151.9568,102.5959,-112.4556,False
12.71624,-151.9568,102.5959,-112.4556,False
12.73188,-151.7965,102.7349,-112.3968,False
12.7484,-151.4455,103.0277,-112.2574,False
12.7655,-150.8841,103.4775,-112.018,False
12.78195,-150.1586,104.0351,-111.6883,False
12.79868,-149.2265,104.7207,-111.2391,False
12.81555,-148.0943,105.5538,-110.6933,False
12.83189,-146.8099,106.4565,-110.0401,False
12.84863,-145.2955,107.471,-109.2309,False
12.86547,-143.5703,108.5698,-108.2658,False
12.88217,-141.6606,109.723,-107.1509,False
12.89857,-139.5925,110.903,-105.8946,False
12.9151,-137.3197,112.1998,-104.5139,False
12.93191,-134.8081,113.5489,-102.9303,False
12.94844,-132.1421,114.8914,-101.1897,False
12.96535,-129.214,116.2667,-99.21409,False
12.9821,-126.1164,117.6161,-97.05842,False
12.99826,-122.9463,118.888,-94.7868,False
13.01525,-119.4144,120.3052,-92.25595,False
13.03189,-115.7625,121.6439,-89.56555,False
13.04821,-112.0022,122.8907,-86.72158,False
13.06546,-108.0204,124.07,-83.63406,False
13.08191,-104.2365,125.0554,-80.62956,False
13.09843,-100.4441,125.9057,-77.54949,False
13.11538,-96.55688,126.7773,-74.39241,False
13.13207,-92.74335,127.4924,-71.2278,False
13.14834,-89.04193,128.049,-68.09247,False
13.16526,-85.21626,128.4799,-64.7877,False
13.18197,-81.458,128.7593,-61.47974,False
13.19839,-77.79062,128.8893,-58.1934,False
13.21562,-73.94264,129.0257,-54.74522,False
13.23207,-70.2951,129.0106,-51.42013,False
13.24846,-66.69087,128.8505,-48.08018,False
13.26555,-62.96387,128.532,-44.57182,False
13.28199,-59.41497,128.0803,-41.18051,False
13.29883,-55.8122,127.4678,-37.68786,False
13.31542,-52.26646,126.8651,-34.25049,False
13.33216,-48.72569,126.1088,-30.77039,False
13.34852,-45.30364,125.2252,-27.36243,False
13.36551,-41.79491,124.1591,-23.82393,False
13.38234,-38.36462,122.9565,-20.32278,False
13.3984,-35.13268,121.6686,-16.98609,False
13.41549,-31.6944,120.2984,-13.43638,False
13.43164,-28.49386,118.8655,-10.0959,False
13.44846,-25.21008,117.2294,-6.632867,False
13.46463,-22.10317,115.5198,-3.324028,False
13.48141,-18.93134,113.6048,0.08545113,False
13.49786,-15.87625,111.5917,3.398288,False
13.51506,-12.68261,109.4874,6.861361,False
13.53191,-9.610537,107.2881,10.22004,False
13.5483,-6.679415,105.0174,13.44924,False
13.5646,-3.821107,102.6291,16.62062,False
13.58123,-0.9687624,100.066,19.80607,False
13.59818,1.878465,97.3214,23.00469,False
13.6146,4.637377,94.66188,26.1041,False
13.63211,7.511274,91.69639,29.34985,False
13.64798,10.05363,88.89346,32.23457,False
13.66452,12.64085,85.85076,35.18191,False
13.68163,15.24825,82.58424,38.16197,False
13.69784,17.65289,79.37894,40.91716,False
13.71482,20.1722,76.02077,43.80377,False
13.73154,22.58434,72.60305,46.57223,False
13.74814,24.91053,69.10243,49.2442,False
13.76458,27.14464,65.53389,51.81003,False
13.78183,29.41592,61.68505,54.41543,False
13.7977,31.43941,58.04853,56.73116,False
13.81486,33.62648,54.11804,59.23409,False
13.83165,35.69544,50.17547,61.59333,False
13.84821,37.66304,46.20009,63.82571,False
13.86454,39.53461,42.19045,65.93513,False
13.88173,41.42731,37.88979,68.05046,False
13.89791,43.14081,33.75882,69.94552,False
13.915,44.94989,29.39741,71.94629,False
13.93133,46.60605,25.15886,73.75453,False
13.94815,48.23926,20.71869,75.51009,False
13.96459,49.76374,16.31221,77.11816,False
13.97654,49.76374,16.31221,77.11816,True
13.98182,51.3306,11.65236,78.70565,False
13.99784,52.75519,7.272683,80.08099,False
14.01603,54.37275,2.299712,81.64265,False
14.03131,55.68817,-1.923235,82.8444,False
14.04863,58.66863,-6.014615,84.01739,False
14.06544,62.88372,-8.642104,84.90169,False
14.08232,67.87373,-9.249979,85.53196,False
14.09856,72.28428,-7.304871,86.22777,False
14.11567,76.93046,-5.255848,86.96075,False
14.13241,80.37981,-3.285502,90.03848,False
14.14901,83.87952,-4.958108,93.15745,False
14.1652,86.65629,-8.884232,93.86119,False
14.18235,88.61575,-13.38177,92.3247,False
14.19884,90.44112,-17.66119,90.63802,False
14.21589,92.32768,-22.0841,88.89478,False
14.23252,94.02065,-26.18744,86.61147,False
14.25032,95.60445,-30.10207,83.83379,False
14.26587,96.82991,-33.17214,81.24672,False
14.28294,98.01772,-36.18573,78.34824,False
14.29883,98.99716,-38.70797,75.6543,False
14.31596,99.98535,-41.25271,72.93633,False
14.33271,100.7885,-43.24298,70.15282,False
14.34948,101.4497,-44.74701,67.32967,False
14.36641,101.9929,-45.79609,64.53035,False
14.38307,102.4258,-46.40702,61.89456,False
14.39932,102.7681,-46.64062,59.49361,False
14.41604,103.0848,-46.85676,57.27211,False
14.43312,103.3431,-46.78836,55.24962,False
14.44954,103.5434,-46.50856,53.5654,False
14.46618,103.7085,-46.07636,52.1454,False
14.48313,103.8456,-45.55772,51.00314,False
14.4994,103.9535,-45.04662,50.18217,False
14.51609,104.0364,-44.654,49.55152,False
14.53339,104.0364,-44.654,49.55152,False
14.5495,104.0065,-44.82308,49.71011,False
14.56478,103.9454,-45.16985,49.9595,False
14.58176,103.8276,-45.81265,50.3056,False
14.5983,103.6536,-46.70082,50.64453,False
14.61492,103.4341,-47.82115,51.07205,False
14.63166,103.1327,-49.23108,51.41006,False
14.6476,102.7569,-50.81749,51.57885,False
14.66458,102.3087,-52.50312,51.53917,False
14.68086,101.8304,-54.0886,51.29374,False
14.69773,101.2836,-55.6677,50.83213,False
14.71572,100.7003,-57.35251,50.33962,False
14.73251,100.1046,-58.83383,49.68464,False
14.7493,99.45798,-60.19852,48.84863,False
14.76575,98.77634,-61.39706,47.87012,False
14.78265,98.02879,-62.46504,46.72168,False
14.79921,97.25376,-63.3327,45.47994,False
14.81609,96.46303,-64.21793,44.21304,False
14.83267,95.64779,-64.89361,42.8773,False
14.84887,94.81784,-65.35383,41.50853,False
14.86574,93.92475,-65.6171,40.04616,False
14.88301,92.9862,-65.66211,38.53949,False
14.89949,92.07479,-65.49122,37.12283,False
14.91591,91.16581,-65.32078,35.70995,False
14.93307,90.2058,-64.92442,34.28385,False
14.94893,89.31554,-64.36426,33.03828,False
14.96568,88.37922,-63.58012,31.82564,False
14.98282,87.43071,-62.59525,30.713,False
14.99977,86.51051,-61.46134,29.7635,False
15.01559,85.65144,-60.40276,28.87708,False
15.0329,84.73515,-59.10213,28.07979,False
