sample,t,x,y,z, HasCollision
0,0.0,0.0,-65.51071,-88.1142,False
1,0.01673889,0.0,-65.51071,-88.1142,False
2,0.03314209,0.0,-65.51071,-88.1142,False
3,0.0500946,0.0,-65.51071,-88.1142,False
4,0.06652832,0.0,-65.51071,-88.1142,False
5,0.08322144,0.0,-65.51071,-88.1142,False
6,0.1000061,0.0,-65.51071,-88.1142,False
7,0.1167603,0.0,-65.51071,-88.1142,False
8,0.133255,0.0,-65.51071,-88.1142,False
9,0.1497955,0.0,-65.51071,-88.1142,False
10,0.1665955,0.0,-65.51071,-88.1142,False
11,0.1834869,0.0,-65.51071,-88.1142,False
12,0.2000885,0.0,-65.51071,-88.1142,False
13,0.2165375,0.0,-65.51071,-88.1142,False
14,0.2331848,0.0,-65.51071,-88.1142,False
15,0.2499237,0.0,-65.51071,-88.1142,False
16,0.2667847,0.0,-65.51071,-88.1142,False
17,0.2833099,0.0,-65.51071,-88.1142,False
18,0.3001099,0.0,-65.51071,-88.1142,False
19,0.3168182,0.0,-65.51071,-88.1142,False
20,0.3332672,0.0,-65.51071,-88.1142,False
21,0.3500977,0.0,-65.51071,-88.1142,False
22,0.3666992,0.0,-65.51071,-88.1142,False
23,0.3832703,0.0,-65.51071,-88.1142,False
24,0.4002533,0.0,-65.51071,-88.1142,False
25,0.4168396,0.0,-65.51071,-88.1142,False
26,0.4333496,0.0,-65.51071,-88.1142,False
27,0.4500732,0.0,-65.51071,-88.1142,False
28,0.4667664,0.0,-65.51071,-88.1142,False
29,0.4832916,0.0,-65.51071,-88.1142,False
30,0.5000458,0.0,-65.51071,-88.1142,False
31,0.516922,0.0,-65.51071,-88.1142,False
32,0.5332947,0.0,-65.51071,-88.1142,False
33,0.5500488,0.0,-65.51071,-88.1142,False
34,0.566864,0.0,-65.51071,-88.1142,False
35,0.583374,0.0,-65.51071,-88.1142,False
36,0.600296,0.0,-65.51071,-88.1142,False
37,0.6164246,0.0,-65.51071,-88.1142,False
38,0.6330719,0.0,-65.51071,-88.1142,False
39,0.6501465,0.0,-65.51071,-88.1142,False
40,0.6667938,0.0,-65.51071,-88.1142,False
41,0.6832123,0.0,-65.51071,-88.1142,False
42,0.7000885,0.0,-65.51071,-88.1142,False
43,0.7168121,0.0,-65.51071,-88.1142,False
44,0.7333832,0.0,-65.51071,-88.1142,False
45,0.7500916,0.0,-65.51071,-88.1142,False
46,0.7666473,0.0,-65.51071,-88.1142,False
47,0.7833862,0.0,-65.51071,-88.1142,False
48,0.7999573,0.0,-65.51071,-88.1142,False
49,0.8166962,0.0,-65.51071,-88.1142,False
50,0.8332977,0.0,-65.51071,-88.1142,False
51,0.8500061,0.0,-65.51071,-88.1142,False
52,0.8665314,0.0,-65.51071,-88.1142,False
53,0.8835754,0.0,-65.51071,-88.1142,False
54,0.9001617,0.0,-65.51071,-88.1142,False
55,0.9167023,0.0,-65.51071,-88.1142,False
56,0.9332886,0.0,-65.51071,-88.1142,False
57,0.9500275,0.0,-65.51071,-88.1142,False
58,0.9667969,0.0,-65.51071,-88.1142,False
59,0.9832916,0.5969931,-64.59886,-87.69394,False
60,0.9998779,0.5969931,-64.59886,-87.69394,False
61,1.016724,-0.03354305,-63.54786,-86.77623,False
62,1.033463,0.4362467,-63.51454,-86.74201,False
63,1.050018,0.671983,-63.5521,-86.64162,False
64,1.066742,0.6391972,-64.05489,-86.53735,False
65,1.083481,0.7731351,-64.44954,-86.60472,False
66,1.100159,0.7731351,-64.44954,-86.60472,False
67,1.116653,0.8062274,-64.89667,-86.65786,False
68,1.13324,0.7733418,-65.15827,-86.58286,False
69,1.149994,0.7747392,-65.68192,-86.43511,False
70,1.166672,0.7757053,-66.04884,-86.33296,False
71,1.18335,0.8781984,-66.33004,-86.21073,False
72,1.200027,0.8781984,-66.33004,-86.21073,False
73,1.216476,0.9795245,-66.33004,-86.21188,False
74,1.23349,0.9457493,-66.33004,-86.21148,False
75,1.250092,0.9459151,-66.38251,-86.19708,False
76,1.266571,0.9459151,-66.38251,-86.19708,False
77,1.283463,0.9795245,-66.33004,-86.21188,False
78,1.299988,0.9795245,-66.33004,-86.21188,False
79,1.31691,1.05654,-65.70858,-85.4702,False
80,1.333298,1.248345,-65.14111,-84.0265,False
81,1.350021,1.662405,-64.445,-82.34319,False
82,1.366562,2.1989,-63.75404,-80.70391,False
83,1.383316,2.760115,-63.04281,-78.88023,False
84,1.399811,2.760115,-63.04281,-78.88023,False
85,1.416595,4.158653,-61.96356,-74.7682,False
86,1.433289,5.048232,-61.53738,-73.26981,False
87,1.44989,5.686343,-61.3704,-71.75734,False
88,1.466812,6.377235,-61.49449,-70.33066,False
89,1.483246,6.874688,-61.60619,-69.58241,False
90,1.499954,6.874688,-61.60619,-69.58241,False
91,1.516602,7.293876,-62.31115,-67.1646,False
92,1.533234,7.620459,-62.54331,-66.15076,False
93,1.550323,7.787838,-62.82765,-65.05172,False
94,1.566666,7.784163,-63.1972,-63.9553,False
95,1.583466,7.877499,-63.58303,-62.70355,False
96,1.600067,7.877499,-63.58303,-62.70355,False
97,1.616577,9.153043,-64.12024,-61.07646,False
98,1.633286,9.691202,-64.19952,-60.5289,False
99,1.650162,10.03647,-64.54243,-60.18049,False
100,1.666595,10.06305,-65.06983,-59.89401,False
101,1.683258,10.04797,-65.70081,-59.5703,False
102,1.699966,10.04797,-65.70081,-59.5703,False
103,1.716599,11.01274,-66.98087,-58.50295,False
104,1.733093,11.78443,-67.28468,-58.11728,False
105,1.750122,12.52543,-67.40085,-58.05613,False
106,1.766525,12.88586,-67.49783,-58.11779,False
107,1.783127,12.87493,-67.68537,-58.21133,False
108,1.799911,12.87493,-67.68537,-58.21133,False
109,1.816803,12.46496,-67.78235,-58.18455,False
110,1.833176,12.2113,-67.65296,-57.98992,False
111,1.849869,11.97994,-67.54839,-57.58137,False
112,1.866745,11.78876,-67.33912,-57.21207,False
113,1.883408,11.69492,-67.33518,-56.78487,False
114,1.900284,11.69492,-67.33518,-56.78487,False
115,1.916733,11.54633,-67.51865,-55.97456,False
116,1.93335,11.29035,-67.83703,-55.26548,False
117,1.950241,10.87236,-68.13129,-54.23281,False
118,1.966339,10.44562,-68.26861,-53.19767,False
119,1.98291,9.863293,-68.44637,-52.18848,False
120,1.999649,9.863293,-68.44637,-52.18848,False
121,2.016724,8.444604,-69.52351,-51.20095,False
122,2.03331,7.200921,-70.34662,-50.9668,False
123,2.049667,5.703145,-70.80273,-50.90367,False
124,2.066315,4.252546,-70.8507,-50.88058,False
125,2.08345,2.902085,-70.80679,-50.74689,False
126,2.099991,2.902085,-70.80679,-50.74689,False
127,2.116577,1.897908,-71.06203,-50.01276,False
128,2.133026,1.908594,-71.15793,-49.34651,False
129,2.149872,1.922509,-71.21139,-48.47886,False
130,2.166504,1.884238,-71.25066,-47.77285,False
131,2.183121,1.843739,-71.28097,-47.17521,False
132,2.199844,1.843739,-71.28097,-47.17521,False
133,2.216522,1.907396,-71.73257,-46.29095,False
134,2.233307,1.912724,-72.15898,-45.94999,False
135,2.25,1.967767,-72.42876,-45.65694,False
136,2.266571,1.971495,-72.4894,-45.42451,False
137,2.283356,1.97672,-72.50135,-45.09874,False
138,2.299805,1.97672,-72.50135,-45.09874,False
139,2.316406,2.188082,-72.51779,-44.61346,False
140,2.333221,2.295872,-72.52776,-44.28948,False
141,2.349838,2.404196,-72.53692,-43.96557,False
142,2.366516,2.412594,-72.5479,-43.53109,False
143,2.382996,2.422338,-72.61079,-43.027,False
144,2.399796,2.422338,-72.61079,-43.027,False
145,2.416504,2.388274,-72.62603,-42.10255,False
146,2.433426,2.397523,-72.63152,-41.61362,False
147,2.449966,2.405745,-72.63488,-41.17901,False
148,2.466507,2.361495,-72.63683,-40.7434,False
149,2.483078,2.261355,-72.63732,-40.46986,False
150,2.499817,2.261355,-72.63732,-40.46986,False
151,2.516571,1.633091,-72.63732,-40.24292,False
152,2.533173,1.105365,-72.63737,-40.34596,False
153,2.549774,0.682536,-72.63697,-40.66904,False
154,2.566483,0.4713195,-72.63577,-40.99412,False
155,2.583252,0.4703456,-72.47787,-41.25729,False
156,2.599838,0.4703456,-72.47787,-41.25729,False
157,2.616776,0.5199612,-71.95197,-41.90068,False
158,2.633194,0.5192583,-71.74228,-42.0716,False
159,2.649872,0.4666989,-71.53259,-42.24266,False
160,2.666504,0.4662905,-71.16806,-42.35303,False
161,2.683167,0.5179164,-70.49374,-42.39795,False
162,2.699844,0.5179164,-70.49374,-42.39795,False
163,2.716553,0.5745181,-68.22055,-41.33466,False
164,2.733231,0.5786321,-66.71354,-40.42514,False
165,2.750046,0.5816849,-65.6678,-39.75021,False
166,2.766495,0.6896673,-65.14097,-39.335,False
167,2.782944,0.9023731,-65.03565,-39.26428,False
168,2.79985,0.9023731,-65.03565,-39.26428,False
169,2.816681,1.909254,-65.1936,-39.38333,False
170,2.833099,2.280139,-65.14235,-39.40763,False
171,2.849686,2.385503,-65.03987,-39.44616,False
172,2.866455,2.385489,-64.88483,-39.44691,False
173,2.882965,2.386817,-64.77959,-39.37511,False
174,2.899857,2.386817,-64.77959,-39.37511,False
175,2.91658,2.551257,-64.61702,-39.10769,False
176,2.932968,2.658662,-64.61543,-39.05553,False
177,2.949905,2.658662,-64.61543,-39.05553,False
178,2.966599,2.66125,-64.50822,-38.92964,False
179,2.98317,2.664189,-64.29684,-38.78674,False
180,2.999786,2.664189,-64.29684,-38.78674,False
181,3.016495,2.560042,-63.87907,-38.6627,False
182,3.033249,2.400715,-63.82614,-38.62414,False
183,3.049942,2.187339,-63.82614,-38.62037,False
184,3.066498,1.866,-64.03597,-38.70321,False
185,3.082993,1.486208,-64.57047,-39.27252,False
186,3.099869,1.486208,-64.57047,-39.27252,False
187,3.116516,0.3657734,-66.61909,-41.27474,False
188,3.132874,-0.4137208,-68.21825,-42.58382,False
189,3.149628,-1.228513,-69.95419,-43.86913,False
190,3.16629,-2.329889,-72.0335,-45.18888,False
191,3.183304,-3.510105,-73.9455,-46.43694,False
192,3.199875,-3.510105,-73.9455,-46.43694,False
193,3.216431,-5.229753,-77.29874,-48.44197,False
194,3.222702,-5.229753,-77.29874,-48.44197,True
195,3.233429,-5.630668,-79.04734,-49.36663,False
196,3.249695,-5.646995,-80.70637,-50.05187,False
197,3.266418,-5.660598,-82.25523,-50.78196,False
198,3.283051,-5.723911,-83.59734,-51.46813,False
199,3.299774,-5.723911,-83.59734,-51.46813,False
200,3.316269,-5.661668,-85.55103,-52.73913,False
201,3.332809,-5.637742,-86.06954,-53.2277,False
202,3.34967,-5.622371,-86.08339,-53.54157,False
203,3.366364,-5.614797,-85.80199,-53.69622,False
204,3.383072,-5.468797,-85.26637,-53.7849,False
205,3.399567,-5.468797,-85.26637,-53.7849,False
206,3.416336,-5.207091,-84.72311,-54.3464,False
207,3.432831,-5.131204,-84.95225,-54.98518,False
208,3.449493,-5.045198,-85.61454,-55.86132,False
209,3.466431,-4.823233,-86.43075,-56.70815,False
210,3.482941,-4.655828,-86.89796,-57.40952,False
211,3.499863,-4.655828,-86.89796,-57.40952,False
212,3.516235,-4.568609,-86.84219,-58.40869,False
213,3.532913,-4.546353,-86.75314,-58.94426,False
214,3.549789,-4.52039,-86.75082,-59.56906,False
215,3.566208,-4.49294,-86.84326,-60.22962,False
216,3.583191,-4.467369,-86.88817,-60.845,False
217,3.599716,-4.467369,-86.88817,-60.845,False
218,3.616104,-4.429316,-86.66433,-61.7607,False
219,3.63298,-4.363202,-86.5076,-62.30053,False
220,3.64975,-4.301886,-86.3699,-62.7335,False
221,3.666504,-4.282372,-86.27379,-63.21261,False
222,3.683167,-4.18385,-86.31619,-63.5112,False
223,3.699677,-4.18385,-86.31619,-63.5112,False
224,3.716339,-3.965449,-86.82088,-63.57798,False
225,3.732925,-3.708988,-87.19733,-63.51073,False
226,3.749619,-3.501606,-87.45625,-63.25799,False
227,3.766388,-3.382467,-87.57497,-62.92633,False
228,3.782974,-3.263415,-87.54213,-62.56565,False
229,3.800003,-3.263415,-87.54213,-62.56565,False
230,3.816177,-2.580411,-87.33471,-62.00924,False
231,3.833023,-1.971987,-87.32221,-61.79105,False
232,3.849777,-1.272787,-87.35295,-61.6203,False
233,3.866241,-0.4842399,-87.41384,-61.29351,False
234,3.883057,0.4421951,-87.5037,-60.81261,False
235,3.89949,0.4421951,-87.5037,-60.81261,False
236,3.916367,2.237212,-87.7347,-59.5512,False
237,3.933029,2.883231,-87.86365,-58.81642,False
238,3.949661,3.307876,-87.97077,-58.18493,False
239,3.966293,3.693479,-88.08327,-57.49941,False
240,3.982819,4.033899,-88.17558,-56.92034,False
241,3.999741,4.033899,-88.17558,-56.92034,False
242,4.016144,4.221622,-88.37551,-55.58268,False
243,4.032898,4.11111,-88.38135,-54.78751,False
244,4.049515,3.900652,-88.31432,-54.10466,False
245,4.066299,3.63818,-88.18304,-53.48273,False
246,4.082718,3.417464,-88.14291,-52.95351,False
247,4.099564,3.417464,-88.14291,-52.95351,False
248,4.11618,3.199052,-88.11972,-52.2627,False
249,4.13295,3.062268,-87.98996,-52.01482,False
250,4.149796,2.78064,-87.75227,-51.78114,False
251,4.166153,2.399969,-87.29337,-51.63613,False
252,4.182968,1.969984,-86.72714,-51.51158,False
253,4.199661,1.969984,-86.72714,-51.51158,False
254,4.216293,1.20225,-85.47634,-51.4034,False
255,4.232941,0.9131055,-85.04815,-51.47904,False
256,4.249603,0.7686724,-84.83415,-51.51765,False
257,4.266205,0.7681857,-84.72135,-51.59163,False
258,4.282959,0.7679877,-84.56092,-51.62173,False
259,4.299576,0.7679877,-84.56092,-51.62173,False
260,4.31636,0.7699031,-83.59734,-51.3306,False
261,4.33284,0.7711991,-82.99036,-51.13361,False
262,4.349594,0.7723358,-82.53773,-50.96084,False
263,4.366257,0.8215792,-82.18614,-50.82196,False
264,4.382813,0.9684942,-81.79158,-50.58797,False
265,4.399429,0.9684942,-81.79158,-50.58797,False
266,4.416534,1.41115,-81.01073,-50.01789,False
267,4.433044,1.463239,-80.82693,-49.74036,False
268,4.449722,1.467334,-80.647,-49.40838,False
269,4.466187,1.472095,-80.47048,-49.0225,False
270,4.483002,1.477,-80.34571,-48.6249,False
271,4.499634,1.477,-80.34571,-48.6249,False
272,4.51619,1.786464,-80.31202,-47.67752,False
273,4.532684,2.044616,-80.35278,-47.08521,False
274,4.5495,2.255887,-80.34113,-46.45009,False
275,4.56604,2.367668,-80.3763,-45.85542,False
276,4.582748,2.38025,-80.41163,-45.20443,False
277,4.599503,2.38025,-80.41163,-45.20443,False
278,4.61644,2.407523,-80.47723,-43.79343,False
279,4.632675,2.419066,-80.50049,-43.19627,False
280,4.649612,2.432709,-80.52452,-42.49042,False
281,4.666077,2.392256,-80.54193,-41.89207,False
282,4.682693,2.392256,-80.54193,-41.89207,True
283,4.6828,2.403558,-80.55666,-41.29463,False
284,4.699615,2.403558,-80.55666,-41.29463,False
285,4.716385,2.318725,-80.57659,-40.2063,False
286,4.73288,2.169806,-80.58324,-39.66027,False
287,4.749451,2.020392,-80.58798,-39.06006,False
288,4.766144,1.867764,-80.53681,-38.58068,False
289,4.782822,1.713797,-80.43079,-38.11356,False
290,4.799316,1.713797,-80.43079,-38.11356,False
291,4.81604,1.509661,-80.2139,-37.23567,False
292,4.832703,1.351758,-79.94435,-36.86028,False
293,4.849304,1.247943,-79.56586,-36.40224,False
294,4.866165,1.088027,-79.18755,-36.05359,False
295,4.882736,0.9819766,-78.91387,-35.68121,False
296,4.899612,0.9819766,-78.91387,-35.68121,False
297,4.91597,0.9856209,-78.68897,-35.18886,False
298,4.932968,0.9875365,-78.62861,-34.93005,False
299,4.949417,0.9894519,-78.5677,-34.67127,False
300,4.966202,0.9910598,-78.56088,-34.45403,False
301,4.98291,0.9926677,-78.5537,-34.2368,False
302,4.999512,0.9926677,-78.5537,-34.2368,False
303,5.016266,0.9938735,-78.5481,-34.07388,False
304,5.032639,1.104853,-78.59907,-34.00766,False
305,5.049423,1.328497,-78.58916,-33.73816,False
306,5.066223,1.442684,-78.57654,-33.41353,False
307,5.082657,1.442684,-78.57654,-33.41353,False
308,5.099396,1.508096,-78.64479,-32.52007,False
309,5.11615,1.513761,-78.94138,-32.00988,False
310,5.132935,1.575011,-79.45434,-31.55996,False
311,5.149307,1.860288,-80.02883,-31.26575,False
312,5.166107,2.54215,-80.60373,-30.98152,False
313,5.18277,3.33623,-80.9725,-30.86135,False
314,5.199249,3.33623,-80.9725,-30.86135,False
315,5.216339,5.597411,-81.50991,-30.92681,False
316,5.232437,6.944667,-81.73423,-31.15956,False
317,5.249588,8.511831,-82.12067,-31.43989,False
318,5.266281,10.19214,-82.39498,-31.66157,False
319,5.282639,10.19214,-82.39498,-31.66157,False
320,5.2995,13.23095,-82.71454,-31.85507,False
321,5.302704,13.23095,-82.71454,-31.85507,True
322,5.315964,14.57967,-82.82109,-31.97033,False
323,5.332748,15.53514,-82.92767,-32.05371,False
324,5.349457,16.31951,-82.92767,-32.1454,False
325,5.366135,17.04873,-82.98096,-32.2237,False
326,5.382553,17.04873,-82.98096,-32.2237,False
327,5.399323,18.09884,-83.03957,-32.4578,False
328,5.416229,18.65747,-83.03957,-32.53337,False
329,5.432617,19.15997,-83.03957,-32.60335,False
330,5.44957,19.73361,-83.03426,-32.57586,False
331,5.465866,20.15778,-83.07667,-32.40768,False
332,5.482834,20.4663,-83.2282,-32.25615,False
333,5.49939,20.4663,-83.2282,-32.25615,False
334,5.516144,20.48558,-83.59869,-32.12791,False
335,5.532623,20.48876,-83.7054,-32.1068,False
336,5.549484,20.3638,-83.81779,-32.1763,False
337,5.566132,20.2918,-83.82336,-32.27528,False
338,5.582825,20.21988,-83.82885,-32.37431,False
339,5.599533,20.21988,-83.82885,-32.37431,False
340,5.616318,20.21662,-83.74065,-32.77943,False
341,5.632614,20.24828,-83.74825,-32.9488,False
342,5.649536,20.23222,-83.7532,-33.05617,False
343,5.666092,20.04938,-83.75807,-33.1387,False
344,5.682632,20.04938,-83.75807,-33.1387,False
345,5.699463,19.29562,-83.76755,-33.24842,False
346,5.715881,18.71755,-83.77442,-33.33155,False
347,5.732681,18.01655,-83.83879,-33.49937,False
348,5.749512,17.20555,-83.84925,-33.66718,False
349,5.766235,16.62626,-83.91058,-33.8026,False
350,5.783249,16.33122,-83.9697,-33.9199,False
351,5.799423,16.33122,-83.9697,-33.9199,False
352,5.816162,16.66284,-83.9697,-33.96061,False
353,5.832718,17.16007,-83.9697,-34.02319,False
354,5.849609,17.71366,-84.02307,-34.0844,False
355,5.866272,18.32221,-84.07645,-34.15544,False
356,5.882767,18.76647,-84.18321,-34.19559,False
357,5.899368,18.76647,-84.18321,-34.19559,False
358,5.916031,19.39676,-84.45934,-34.50687,False
359,5.932816,19.86305,-84.57307,-34.77393,False
360,5.949356,20.38242,-84.68646,-35.05108,False
361,5.96608,21.10847,-84.74759,-35.42868,False
362,5.982697,21.10847,-84.74759,-35.42868,False
363,5.999512,22.60956,-84.76004,-36.17172,False
364,6.015915,23.37696,-84.76618,-36.58114,False
365,6.032669,24.29229,-84.77283,-37.07829,False
366,6.049408,25.30908,-84.77867,-37.60255,False
367,6.066177,26.28683,-84.78213,-38.0173,False
368,6.082825,27.03487,-84.78594,-38.44788,False
369,6.099579,27.03487,-84.78594,-38.44788,False
370,6.115921,28.00801,-84.73747,-39.10949,False
371,6.132507,28.09797,-84.74026,-39.46267,False
372,6.149506,28.04011,-84.74198,-39.72813,False
373,6.166199,27.98223,-84.74314,-39.99358,False
374,6.182526,27.98223,-84.74314,-39.99358,False
375,6.199493,27.88964,-84.74385,-40.41831,False
376,6.215897,27.95999,-84.74375,-40.60054,False
377,6.232513,28.00452,-84.68972,-40.89901,False
378,6.249466,27.94621,-84.68856,-41.16437,False
379,6.265854,27.87625,-84.68643,-41.4828,False
380,6.282776,27.75424,-84.68351,-41.78979,False
381,6.299667,27.75424,-84.68351,-41.78979,False
382,6.316391,27.44765,-84.67445,-42.44578,False
383,6.332886,27.38978,-84.66996,-42.7112,False
384,6.34938,27.34349,-84.66598,-42.92353,False
385,6.366119,27.27406,-84.65933,-43.24201,False
386,6.382599,27.27406,-84.65933,-43.24201,False
387,6.399277,27.20958,-84.64649,-43.78396,False
388,6.416,27.14003,-84.63773,-44.10236,False
389,6.432358,27.08207,-84.62981,-44.36768,False
390,6.449051,27.02412,-84.62134,-44.63298,False
391,6.465912,27.06769,-84.61232,-44.92049,False
392,6.482468,27.06769,-84.61232,-44.92049,False
393,6.499115,27.51886,-84.59469,-45.52109,False
394,6.51593,27.8242,-84.58627,-45.81261,False
395,6.532501,28.1281,-84.57751,-46.10485,False
396,6.549423,28.43055,-84.56839,-46.39781,False
397,6.566116,28.79407,-84.56132,-46.65048,False
398,6.582672,28.79407,-84.56132,-46.65048,False
399,6.599335,29.29761,-84.3838,-47.19358,False
400,6.615982,29.52091,-84.37866,-47.35954,False
401,6.632736,29.78034,-84.3708,-47.59083,False
402,6.649155,30.00236,-84.36544,-47.75764,False
403,6.665741,30.08837,-84.36272,-47.83501,False
404,6.68251,30.08837,-84.36272,-47.83501,False
405,6.699295,30.04642,-84.30106,-48.00306,False
406,6.716324,30.03075,-84.24485,-48.06583,False
407,6.732437,29.95504,-84.23918,-48.1588,False
408,6.749115,29.92879,-84.23343,-48.2641,False
409,6.765717,29.90255,-84.22758,-48.3694,False
410,6.782425,29.90255,-84.22758,-48.3694,False
411,6.799118,29.83695,-84.21259,-48.63263,False
412,6.816086,29.68618,-84.2002,-48.81873,False
413,6.832703,29.36256,-84.18095,-49.07397,False
414,6.849258,28.97836,-84.15748,-49.37075,False
415,6.865677,28.75496,-84.13651,-49.65131,False
416,6.882309,28.75496,-84.13651,-49.65131,False
417,6.898987,28.68869,-84.10355,-50.13731,False
418,6.91571,28.83161,-84.08833,-50.39528,False
419,6.932388,29.08354,-84.07668,-50.62462,False
420,6.949203,29.33452,-84.06483,-50.85447,False
421,6.965805,29.37592,-83.99533,-51.09903,False
422,6.98259,29.37592,-83.99533,-51.09903,False
423,6.999344,29.23441,-83.8294,-51.86707,False
424,7.0159,29.12895,-83.79366,-52.28727,False
425,7.032547,29.02352,-83.75651,-52.70736,False
426,7.049423,28.96549,-83.71794,-53.13923,False
427,7.065765,29.01221,-83.62965,-53.55246,False
428,7.082687,29.01221,-83.62965,-53.55246,False
429,7.099075,29.108,-83.55661,-54.35806,False
430,7.116043,29.21468,-83.52398,-54.72027,False
431,7.132416,29.39397,-83.50179,-54.98987,False
432,7.150009,29.679,-83.48492,-55.23178,False
433,7.166016,29.86735,-83.41446,-55.45995,False
434,7.182434,29.86735,-83.41446,-55.45995,False
435,7.199295,30.03147,-83.31458,-55.96174,False
436,7.215973,30.06795,-83.29081,-56.19515,False
437,7.2323,30.21017,-83.27274,-56.40118,False
438,7.248978,30.39774,-83.25448,-56.61983,False
439,7.265762,30.72209,-83.23602,-56.87658,False
440,7.282562,30.72209,-83.23602,-56.87658,False
441,7.299225,31.35042,-83.2111,-57.27599,False
442,7.315887,31.67114,-83.19218,-57.5354,False
443,7.33255,32.15699,-83.18583,-57.73161,False
444,7.349274,32.68711,-83.17945,-57.94337,False
445,7.365936,33.29092,-83.16664,-58.23668,False
446,7.382584,33.29092,-83.16664,-58.23668,False
447,7.382706,33.29092,-83.16664,-58.23668,True
448,7.3992,34.06706,-83.11451,-58.92624,False
449,7.415909,34.24929,-83.0076,-59.44637,False
450,7.432724,34.17353,-82.88534,-59.99872,False
451,7.449539,33.99529,-82.80701,-60.56385,False
452,7.465744,33.81716,-82.72604,-61.12863,False
453,7.482285,33.81716,-82.72604,-61.12863,False
454,7.499252,33.64575,-82.60351,-61.97714,False
455,7.515839,33.80115,-82.5423,-62.09398,False
456,7.53241,33.79469,-82.43559,-62.11429,False
457,7.549255,33.79469,-82.43559,-62.11429,False
458,7.565735,33.79145,-82.38224,-62.12447,False
459,7.582306,33.79145,-82.38224,-62.12447,False
460,7.599045,33.79469,-82.43559,-62.11429,False
461,7.616028,33.79469,-82.43559,-62.11429,False
462,7.632523,33.88205,-82.43559,-62.14212,False
